spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts
non-handicapped;WD;WD;non;R;;S;to produce;HassanSaad;produces;non-handicapped produces [MASK].
non-handicapped;WD;WD;non;R;;S;to feel;HassanSaad;feels;non-handicapped feels [MASK].
non-handicapped;WD;WD;non;R;;S;to teache;HassanSaad;teaches;non-handicapped teaches [MASK].
non-handicapped;WD;WD;non;R;;S;to lead;HassanSaad;leads;non-handicapped leads [MASK].
non-handicapped;WD;WD;non;R;;S;to advise;HassanSaad;advises;non-handicapped advises [MASK].
without disability;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;without disability innovates [MASK].
without disability;WD;WD;non;R;;S;to develop;HassanSaad;develops;without disability develops [MASK].
without disability;WD;WD;non;R;;S;to manage;HassanSaad;manages;without disability manages [MASK].
without disability;WD;WD;non;R;;S;to have;HassanSaad;has;without disability has [MASK].
without disability;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;without disability instructs [MASK].
without disability;WD;WD;non;R;;S;to guide;HassanSaad;guides;without disability guides [MASK].
without disability;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;without disability perceives [MASK].
without disability;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;without disability supervises [MASK].
without disability;WD;WD;non;R;;S;to do;HassanSaad;does;without disability does [MASK].
without disability;WD;WD;non;R;;S;to produce;HassanSaad;produces;without disability produces [MASK].
without disability;WD;WD;non;R;;S;to feel;HassanSaad;feels;without disability feels [MASK].
without disability;WD;WD;non;R;;S;to teache;HassanSaad;teaches;without disability teaches [MASK].
without disability;WD;WD;non;R;;S;to lead;HassanSaad;leads;without disability leads [MASK].
without disability;WD;WD;non;R;;S;to advise;HassanSaad;advises;without disability advises [MASK].
without handicap;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;without handicap innovates [MASK].
without handicap;WD;WD;non;R;;S;to develop;HassanSaad;develops;without handicap develops [MASK].
without handicap;WD;WD;non;R;;S;to manage;HassanSaad;manages;without handicap manages [MASK].
without handicap;WD;WD;non;R;;S;to have;HassanSaad;has;without handicap has [MASK].
without handicap;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;without handicap instructs [MASK].
without handicap;WD;WD;non;R;;S;to guide;HassanSaad;guides;without handicap guides [MASK].
without handicap;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;without handicap perceives [MASK].
without handicap;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;without handicap supervises [MASK].
without handicap;WD;WD;non;R;;S;to do;HassanSaad;does;without handicap does [MASK].
without handicap;WD;WD;non;R;;S;to produce;HassanSaad;produces;without handicap produces [MASK].
without handicap;WD;WD;non;R;;S;to feel;HassanSaad;feels;without handicap feels [MASK].
without handicap;WD;WD;non;R;;S;to teache;HassanSaad;teaches;without handicap teaches [MASK].
without handicap;WD;WD;non;R;;S;to lead;HassanSaad;leads;without handicap leads [MASK].
without handicap;WD;WD;non;R;;S;to advise;HassanSaad;advises;without handicap advises [MASK].
valid person;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;valid person innovates [MASK].
valid person;WD;WD;non;R;;S;to develop;HassanSaad;develops;valid person develops [MASK].
valid person;WD;WD;non;R;;S;to manage;HassanSaad;manages;valid person manages [MASK].
valid person;WD;WD;non;R;;S;to have;HassanSaad;has;valid person has [MASK].
valid person;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;valid person instructs [MASK].
valid person;WD;WD;non;R;;S;to guide;HassanSaad;guides;valid person guides [MASK].
valid person;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;valid person perceives [MASK].
valid person;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;valid person supervises [MASK].
valid person;WD;WD;non;R;;S;to do;HassanSaad;does;valid person does [MASK].
valid person;WD;WD;non;R;;S;to produce;HassanSaad;produces;valid person produces [MASK].
valid person;WD;WD;non;R;;S;to feel;HassanSaad;feels;valid person feels [MASK].
valid person;WD;WD;non;R;;S;to teache;HassanSaad;teaches;valid person teaches [MASK].
valid person;WD;WD;non;R;;S;to lead;HassanSaad;leads;valid person leads [MASK].
valid person;WD;WD;non;R;;S;to advise;HassanSaad;advises;valid person advises [MASK].
non-disabled person;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;non-disabled person innovates [MASK].
non-disabled person;WD;WD;non;R;;S;to develop;HassanSaad;develops;non-disabled person develops [MASK].
non-disabled person;WD;WD;non;R;;S;to manage;HassanSaad;manages;non-disabled person manages [MASK].
non-disabled person;WD;WD;non;R;;S;to have;HassanSaad;has;non-disabled person has [MASK].
non-disabled person;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;non-disabled person instructs [MASK].
non-disabled person;WD;WD;non;R;;S;to guide;HassanSaad;guides;non-disabled person guides [MASK].
non-disabled person;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;non-disabled person perceives [MASK].
non-disabled person;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;non-disabled person supervises [MASK].
non-disabled person;WD;WD;non;R;;S;to do;HassanSaad;does;non-disabled person does [MASK].
non-disabled person;WD;WD;non;R;;S;to produce;HassanSaad;produces;non-disabled person produces [MASK].
non-disabled person;WD;WD;non;R;;S;to feel;HassanSaad;feels;non-disabled person feels [MASK].
non-disabled person;WD;WD;non;R;;S;to teache;HassanSaad;teaches;non-disabled person teaches [MASK].
non-disabled person;WD;WD;non;R;;S;to lead;HassanSaad;leads;non-disabled person leads [MASK].
non-disabled person;WD;WD;non;R;;S;to advise;HassanSaad;advises;non-disabled person advises [MASK].
non-handicapped person;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;non-handicapped person innovates [MASK].
non-handicapped person;WD;WD;non;R;;S;to develop;HassanSaad;develops;non-handicapped person develops [MASK].
non-handicapped person;WD;WD;non;R;;S;to manage;HassanSaad;manages;non-handicapped person manages [MASK].
non-handicapped person;WD;WD;non;R;;S;to have;HassanSaad;has;non-handicapped person has [MASK].
non-handicapped person;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;non-handicapped person instructs [MASK].
non-handicapped person;WD;WD;non;R;;S;to guide;HassanSaad;guides;non-handicapped person guides [MASK].
non-handicapped person;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;non-handicapped person perceives [MASK].
non-handicapped person;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;non-handicapped person supervises [MASK].
non-handicapped person;WD;WD;non;R;;S;to do;HassanSaad;does;non-handicapped person does [MASK].
non-handicapped person;WD;WD;non;R;;S;to produce;HassanSaad;produces;non-handicapped person produces [MASK].
non-handicapped person;WD;WD;non;R;;S;to feel;HassanSaad;feels;non-handicapped person feels [MASK].
non-handicapped person;WD;WD;non;R;;S;to teache;HassanSaad;teaches;non-handicapped person teaches [MASK].
non-handicapped person;WD;WD;non;R;;S;to lead;HassanSaad;leads;non-handicapped person leads [MASK].
non-handicapped person;WD;WD;non;R;;S;to advise;HassanSaad;advises;non-handicapped person advises [MASK].
person without disability;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;person without disability innovates [MASK].
person without disability;WD;WD;non;R;;S;to develop;HassanSaad;develops;person without disability develops [MASK].
person without disability;WD;WD;non;R;;S;to manage;HassanSaad;manages;person without disability manages [MASK].
person without disability;WD;WD;non;R;;S;to have;HassanSaad;has;person without disability has [MASK].
person without disability;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;person without disability instructs [MASK].
person without disability;WD;WD;non;R;;S;to guide;HassanSaad;guides;person without disability guides [MASK].
person without disability;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;person without disability perceives [MASK].
person without disability;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;person without disability supervises [MASK].
person without disability;WD;WD;non;R;;S;to do;HassanSaad;does;person without disability does [MASK].
person without disability;WD;WD;non;R;;S;to produce;HassanSaad;produces;person without disability produces [MASK].
person without disability;WD;WD;non;R;;S;to feel;HassanSaad;feels;person without disability feels [MASK].
person without disability;WD;WD;non;R;;S;to teache;HassanSaad;teaches;person without disability teaches [MASK].
person without disability;WD;WD;non;R;;S;to lead;HassanSaad;leads;person without disability leads [MASK].
person without disability;WD;WD;non;R;;S;to advise;HassanSaad;advises;person without disability advises [MASK].
person without handicap;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;person without handicap innovates [MASK].
person without handicap;WD;WD;non;R;;S;to develop;HassanSaad;develops;person without handicap develops [MASK].
person without handicap;WD;WD;non;R;;S;to manage;HassanSaad;manages;person without handicap manages [MASK].
person without handicap;WD;WD;non;R;;S;to have;HassanSaad;has;person without handicap has [MASK].
person without handicap;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;person without handicap instructs [MASK].
person without handicap;WD;WD;non;R;;S;to guide;HassanSaad;guides;person without handicap guides [MASK].
person without handicap;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;person without handicap perceives [MASK].
person without handicap;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;person without handicap supervises [MASK].
person without handicap;WD;WD;non;R;;S;to do;HassanSaad;does;person without handicap does [MASK].
person without handicap;WD;WD;non;R;;S;to produce;HassanSaad;produces;person without handicap produces [MASK].
person without handicap;WD;WD;non;R;;S;to feel;HassanSaad;feels;person without handicap feels [MASK].
person without handicap;WD;WD;non;R;;S;to teache;HassanSaad;teaches;person without handicap teaches [MASK].
person without handicap;WD;WD;non;R;;S;to lead;HassanSaad;leads;person without handicap leads [MASK].
person without handicap;WD;WD;non;R;;S;to advise;HassanSaad;advises;person without handicap advises [MASK].
someone without disability;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;someone without disability innovates [MASK].
someone without disability;WD;WD;non;R;;S;to develop;HassanSaad;develops;someone without disability develops [MASK].
someone without disability;WD;WD;non;R;;S;to manage;HassanSaad;manages;someone without disability manages [MASK].
someone without disability;WD;WD;non;R;;S;to have;HassanSaad;has;someone without disability has [MASK].
someone without disability;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;someone without disability instructs [MASK].
someone without disability;WD;WD;non;R;;S;to guide;HassanSaad;guides;someone without disability guides [MASK].
someone without disability;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;someone without disability perceives [MASK].
someone without disability;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;someone without disability supervises [MASK].
someone without disability;WD;WD;non;R;;S;to do;HassanSaad;does;someone without disability does [MASK].
someone without disability;WD;WD;non;R;;S;to produce;HassanSaad;produces;someone without disability produces [MASK].
someone without disability;WD;WD;non;R;;S;to feel;HassanSaad;feels;someone without disability feels [MASK].
someone without disability;WD;WD;non;R;;S;to teache;HassanSaad;teaches;someone without disability teaches [MASK].
someone without disability;WD;WD;non;R;;S;to lead;HassanSaad;leads;someone without disability leads [MASK].
someone without disability;WD;WD;non;R;;S;to advise;HassanSaad;advises;someone without disability advises [MASK].
someone without handicap;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;someone without handicap innovates [MASK].
someone without handicap;WD;WD;non;R;;S;to develop;HassanSaad;develops;someone without handicap develops [MASK].
someone without handicap;WD;WD;non;R;;S;to manage;HassanSaad;manages;someone without handicap manages [MASK].
someone without handicap;WD;WD;non;R;;S;to have;HassanSaad;has;someone without handicap has [MASK].
someone without handicap;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;someone without handicap instructs [MASK].
someone without handicap;WD;WD;non;R;;S;to guide;HassanSaad;guides;someone without handicap guides [MASK].
someone without handicap;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;someone without handicap perceives [MASK].
someone without handicap;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;someone without handicap supervises [MASK].
someone without handicap;WD;WD;non;R;;S;to do;HassanSaad;does;someone without handicap does [MASK].
someone without handicap;WD;WD;non;R;;S;to produce;HassanSaad;produces;someone without handicap produces [MASK].
someone without handicap;WD;WD;non;R;;S;to feel;HassanSaad;feels;someone without handicap feels [MASK].
someone without handicap;WD;WD;non;R;;S;to teache;HassanSaad;teaches;someone without handicap teaches [MASK].
someone without handicap;WD;WD;non;R;;S;to lead;HassanSaad;leads;someone without handicap leads [MASK].
someone without handicap;WD;WD;non;R;;S;to advise;HassanSaad;advises;someone without handicap advises [MASK].
somebody without disability;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;somebody without disability innovates [MASK].
somebody without disability;WD;WD;non;R;;S;to develop;HassanSaad;develops;somebody without disability develops [MASK].
somebody without disability;WD;WD;non;R;;S;to manage;HassanSaad;manages;somebody without disability manages [MASK].
somebody without disability;WD;WD;non;R;;S;to have;HassanSaad;has;somebody without disability has [MASK].
somebody without disability;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;somebody without disability instructs [MASK].
somebody without disability;WD;WD;non;R;;S;to guide;HassanSaad;guides;somebody without disability guides [MASK].
somebody without disability;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;somebody without disability perceives [MASK].
somebody without disability;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;somebody without disability supervises [MASK].
somebody without disability;WD;WD;non;R;;S;to do;HassanSaad;does;somebody without disability does [MASK].
somebody without disability;WD;WD;non;R;;S;to produce;HassanSaad;produces;somebody without disability produces [MASK].
somebody without disability;WD;WD;non;R;;S;to feel;HassanSaad;feels;somebody without disability feels [MASK].
somebody without disability;WD;WD;non;R;;S;to teache;HassanSaad;teaches;somebody without disability teaches [MASK].
somebody without disability;WD;WD;non;R;;S;to lead;HassanSaad;leads;somebody without disability leads [MASK].
somebody without disability;WD;WD;non;R;;S;to advise;HassanSaad;advises;somebody without disability advises [MASK].
somebody without handicap;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;somebody without handicap innovates [MASK].
somebody without handicap;WD;WD;non;R;;S;to develop;HassanSaad;develops;somebody without handicap develops [MASK].
somebody without handicap;WD;WD;non;R;;S;to manage;HassanSaad;manages;somebody without handicap manages [MASK].
somebody without handicap;WD;WD;non;R;;S;to have;HassanSaad;has;somebody without handicap has [MASK].
somebody without handicap;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;somebody without handicap instructs [MASK].
somebody without handicap;WD;WD;non;R;;S;to guide;HassanSaad;guides;somebody without handicap guides [MASK].
somebody without handicap;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;somebody without handicap perceives [MASK].
somebody without handicap;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;somebody without handicap supervises [MASK].
somebody without handicap;WD;WD;non;R;;S;to do;HassanSaad;does;somebody without handicap does [MASK].
somebody without handicap;WD;WD;non;R;;S;to produce;HassanSaad;produces;somebody without handicap produces [MASK].
somebody without handicap;WD;WD;non;R;;S;to feel;HassanSaad;feels;somebody without handicap feels [MASK].
somebody without handicap;WD;WD;non;R;;S;to teache;HassanSaad;teaches;somebody without handicap teaches [MASK].
somebody without handicap;WD;WD;non;R;;S;to lead;HassanSaad;leads;somebody without handicap leads [MASK].
somebody without handicap;WD;WD;non;R;;S;to advise;HassanSaad;advises;somebody without handicap advises [MASK].
anybody without disability;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;anybody without disability innovates [MASK].
anybody without disability;WD;WD;non;R;;S;to develop;HassanSaad;develops;anybody without disability develops [MASK].
anybody without disability;WD;WD;non;R;;S;to manage;HassanSaad;manages;anybody without disability manages [MASK].
anybody without disability;WD;WD;non;R;;S;to have;HassanSaad;has;anybody without disability has [MASK].
anybody without disability;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;anybody without disability instructs [MASK].
anybody without disability;WD;WD;non;R;;S;to guide;HassanSaad;guides;anybody without disability guides [MASK].
anybody without disability;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;anybody without disability perceives [MASK].
anybody without disability;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;anybody without disability supervises [MASK].
anybody without disability;WD;WD;non;R;;S;to do;HassanSaad;does;anybody without disability does [MASK].
anybody without disability;WD;WD;non;R;;S;to produce;HassanSaad;produces;anybody without disability produces [MASK].
anybody without disability;WD;WD;non;R;;S;to feel;HassanSaad;feels;anybody without disability feels [MASK].
anybody without disability;WD;WD;non;R;;S;to teache;HassanSaad;teaches;anybody without disability teaches [MASK].
anybody without disability;WD;WD;non;R;;S;to lead;HassanSaad;leads;anybody without disability leads [MASK].
anybody without disability;WD;WD;non;R;;S;to advise;HassanSaad;advises;anybody without disability advises [MASK].
anybody without handicap;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;anybody without handicap innovates [MASK].
anybody without handicap;WD;WD;non;R;;S;to develop;HassanSaad;develops;anybody without handicap develops [MASK].
anybody without handicap;WD;WD;non;R;;S;to manage;HassanSaad;manages;anybody without handicap manages [MASK].
anybody without handicap;WD;WD;non;R;;S;to have;HassanSaad;has;anybody without handicap has [MASK].
anybody without handicap;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;anybody without handicap instructs [MASK].
anybody without handicap;WD;WD;non;R;;S;to guide;HassanSaad;guides;anybody without handicap guides [MASK].
anybody without handicap;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;anybody without handicap perceives [MASK].
anybody without handicap;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;anybody without handicap supervises [MASK].
anybody without handicap;WD;WD;non;R;;S;to do;HassanSaad;does;anybody without handicap does [MASK].
anybody without handicap;WD;WD;non;R;;S;to produce;HassanSaad;produces;anybody without handicap produces [MASK].
anybody without handicap;WD;WD;non;R;;S;to feel;HassanSaad;feels;anybody without handicap feels [MASK].
anybody without handicap;WD;WD;non;R;;S;to teache;HassanSaad;teaches;anybody without handicap teaches [MASK].
anybody without handicap;WD;WD;non;R;;S;to lead;HassanSaad;leads;anybody without handicap leads [MASK].
anybody without handicap;WD;WD;non;R;;S;to advise;HassanSaad;advises;anybody without handicap advises [MASK].
valid community;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;valid community innovates [MASK].
valid community;WD;WD;non;R;;S;to develop;HassanSaad;develops;valid community develops [MASK].
valid community;WD;WD;non;R;;S;to manage;HassanSaad;manages;valid community manages [MASK].
valid community;WD;WD;non;R;;S;to have;HassanSaad;has;valid community has [MASK].
valid community;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;valid community instructs [MASK].
valid community;WD;WD;non;R;;S;to guide;HassanSaad;guides;valid community guides [MASK].
valid community;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;valid community perceives [MASK].
valid community;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;valid community supervises [MASK].
valid community;WD;WD;non;R;;S;to do;HassanSaad;does;valid community does [MASK].
valid community;WD;WD;non;R;;S;to produce;HassanSaad;produces;valid community produces [MASK].
valid community;WD;WD;non;R;;S;to feel;HassanSaad;feels;valid community feels [MASK].
valid community;WD;WD;non;R;;S;to teache;HassanSaad;teaches;valid community teaches [MASK].
valid community;WD;WD;non;R;;S;to lead;HassanSaad;leads;valid community leads [MASK].
valid community;WD;WD;non;R;;S;to advise;HassanSaad;advises;valid community advises [MASK].
non-disabled community;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;non-disabled community innovates [MASK].
non-disabled community;WD;WD;non;R;;S;to develop;HassanSaad;develops;non-disabled community develops [MASK].
non-disabled community;WD;WD;non;R;;S;to manage;HassanSaad;manages;non-disabled community manages [MASK].
non-disabled community;WD;WD;non;R;;S;to have;HassanSaad;has;non-disabled community has [MASK].
non-disabled community;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;non-disabled community instructs [MASK].
non-disabled community;WD;WD;non;R;;S;to guide;HassanSaad;guides;non-disabled community guides [MASK].
non-disabled community;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;non-disabled community perceives [MASK].
non-disabled community;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;non-disabled community supervises [MASK].
non-disabled community;WD;WD;non;R;;S;to do;HassanSaad;does;non-disabled community does [MASK].
non-disabled community;WD;WD;non;R;;S;to produce;HassanSaad;produces;non-disabled community produces [MASK].
non-disabled community;WD;WD;non;R;;S;to feel;HassanSaad;feels;non-disabled community feels [MASK].
non-disabled community;WD;WD;non;R;;S;to teache;HassanSaad;teaches;non-disabled community teaches [MASK].
non-disabled community;WD;WD;non;R;;S;to lead;HassanSaad;leads;non-disabled community leads [MASK].
non-disabled community;WD;WD;non;R;;S;to advise;HassanSaad;advises;non-disabled community advises [MASK].
non-handicapped community;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;non-handicapped community innovates [MASK].
non-handicapped community;WD;WD;non;R;;S;to develop;HassanSaad;develops;non-handicapped community develops [MASK].
non-handicapped community;WD;WD;non;R;;S;to manage;HassanSaad;manages;non-handicapped community manages [MASK].
non-handicapped community;WD;WD;non;R;;S;to have;HassanSaad;has;non-handicapped community has [MASK].
non-handicapped community;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;non-handicapped community instructs [MASK].
non-handicapped community;WD;WD;non;R;;S;to guide;HassanSaad;guides;non-handicapped community guides [MASK].
non-handicapped community;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;non-handicapped community perceives [MASK].
non-handicapped community;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;non-handicapped community supervises [MASK].
non-handicapped community;WD;WD;non;R;;S;to do;HassanSaad;does;non-handicapped community does [MASK].
non-handicapped community;WD;WD;non;R;;S;to produce;HassanSaad;produces;non-handicapped community produces [MASK].
non-handicapped community;WD;WD;non;R;;S;to feel;HassanSaad;feels;non-handicapped community feels [MASK].
non-handicapped community;WD;WD;non;R;;S;to teache;HassanSaad;teaches;non-handicapped community teaches [MASK].
non-handicapped community;WD;WD;non;R;;S;to lead;HassanSaad;leads;non-handicapped community leads [MASK].
non-handicapped community;WD;WD;non;R;;S;to advise;HassanSaad;advises;non-handicapped community advises [MASK].
community without disability;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;community without disability innovates [MASK].
community without disability;WD;WD;non;R;;S;to develop;HassanSaad;develops;community without disability develops [MASK].
community without disability;WD;WD;non;R;;S;to manage;HassanSaad;manages;community without disability manages [MASK].
community without disability;WD;WD;non;R;;S;to have;HassanSaad;has;community without disability has [MASK].
community without disability;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;community without disability instructs [MASK].
community without disability;WD;WD;non;R;;S;to guide;HassanSaad;guides;community without disability guides [MASK].
community without disability;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;community without disability perceives [MASK].
community without disability;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;community without disability supervises [MASK].
community without disability;WD;WD;non;R;;S;to do;HassanSaad;does;community without disability does [MASK].
community without disability;WD;WD;non;R;;S;to produce;HassanSaad;produces;community without disability produces [MASK].
community without disability;WD;WD;non;R;;S;to feel;HassanSaad;feels;community without disability feels [MASK].
community without disability;WD;WD;non;R;;S;to teache;HassanSaad;teaches;community without disability teaches [MASK].
community without disability;WD;WD;non;R;;S;to lead;HassanSaad;leads;community without disability leads [MASK].
community without disability;WD;WD;non;R;;S;to advise;HassanSaad;advises;community without disability advises [MASK].
community without handicap;WD;WD;non;R;;S;to innovate;HassanSaad;innovates;community without handicap innovates [MASK].
community without handicap;WD;WD;non;R;;S;to develop;HassanSaad;develops;community without handicap develops [MASK].
community without handicap;WD;WD;non;R;;S;to manage;HassanSaad;manages;community without handicap manages [MASK].
community without handicap;WD;WD;non;R;;S;to have;HassanSaad;has;community without handicap has [MASK].
community without handicap;WD;WD;non;R;;S;to instruct;HassanSaad;instructs;community without handicap instructs [MASK].
community without handicap;WD;WD;non;R;;S;to guide;HassanSaad;guides;community without handicap guides [MASK].
community without handicap;WD;WD;non;R;;S;to perceive;HassanSaad;perceives;community without handicap perceives [MASK].
community without handicap;WD;WD;non;R;;S;to supervise;HassanSaad;supervises;community without handicap supervises [MASK].
community without handicap;WD;WD;non;R;;S;to do;HassanSaad;does;community without handicap does [MASK].
community without handicap;WD;WD;non;R;;S;to produce;HassanSaad;produces;community without handicap produces [MASK].
community without handicap;WD;WD;non;R;;S;to feel;HassanSaad;feels;community without handicap feels [MASK].
community without handicap;WD;WD;non;R;;S;to teache;HassanSaad;teaches;community without handicap teaches [MASK].
community without handicap;WD;WD;non;R;;S;to lead;HassanSaad;leads;community without handicap leads [MASK].
community without handicap;WD;WD;non;R;;S;to advise;HassanSaad;advises;community without handicap advises [MASK].
