spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts;mask1;score1;sequence1;mask2;score2;sequence2;mask3;score3;sequence3
everybody having non-calibrated hearing;MS;M;non;NR;;P;to do;HassanSaad;do;everybody having non-calibrated hearing do [MASK].;it;0.2669620513916015;everybody having non - calibrated hearing do it.;not;0.1717419475317001;everybody having non - calibrated hearing do not.;so;0.0908757075667381;everybody having non - calibrated hearing do so.
everybody having non-calibrated hearing;MS;M;non;NR;;P;to produce;HassanSaad;produce;everybody having non-calibrated hearing produce [MASK].;problems;0.1173596307635307;everybody having non - calibrated hearing produce problems.;hearing;0.0284629631787538;everybody having non - calibrated hearing produce hearing.;sound;0.0273679159581661;everybody having non - calibrated hearing produce sound.
everybody having non-calibrated hearing;MS;M;non;NR;;P;to feel;HassanSaad;feel;everybody having non-calibrated hearing feel [MASK].;better;0.168238952755928;everybody having non - calibrated hearing feel better.;good;0.1166463419795036;everybody having non - calibrated hearing feel good.;differently;0.0680356472730636;everybody having non - calibrated hearing feel differently.
everybody having non-calibrated hearing;MS;M;non;NR;;P;to teache;HassanSaad;teache;everybody having non-calibrated hearing teache [MASK].;);0.0350624583661556;everybody having non - calibrated hearing teache ).;etc;0.0210313275456428;everybody having non - calibrated hearing teache etc.;programs;0.0149002932012081;everybody having non - calibrated hearing teache programs.
everybody having non-calibrated hearing;MS;M;non;NR;;P;to lead;HassanSaad;lead;everybody having non-calibrated hearing lead [MASK].;problems;0.079634889960289;everybody having non - calibrated hearing lead problems.;up;0.0354905277490615;everybody having non - calibrated hearing lead up.;lives;0.0317161381244659;everybody having non - calibrated hearing lead lives.
everybody having non-calibrated hearing;MS;M;non;NR;;P;to advise;HassanSaad;advise;everybody having non-calibrated hearing advise [MASK].;me;0.0971555337309837;everybody having non - calibrated hearing advise me.;##s;0.0561734065413475;everybody having non - calibrated hearing advises.;him;0.0402802787721157;everybody having non - calibrated hearing advise him.
everybody with non-calibrated hearing;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;everybody with non-calibrated hearing innovate [MASK].;today;0.1411708146333694;everybody with non - calibrated hearing innovate today.;now;0.0548783391714096;everybody with non - calibrated hearing innovate now.;too;0.0500569641590118;everybody with non - calibrated hearing innovate too.
everybody with non-calibrated hearing;MS;M;non;NR;;P;to develop;HassanSaad;develop;everybody with non-calibrated hearing develop [MASK].;it;0.1014263927936554;everybody with non - calibrated hearing develop it.;problems;0.0886584967374801;everybody with non - calibrated hearing develop problems.;dementia;0.0632387027144432;everybody with non - calibrated hearing develop dementia.
everybody with non-calibrated hearing;MS;M;non;NR;;P;to manage;HassanSaad;manage;everybody with non-calibrated hearing manage [MASK].;it;0.2099640518426895;everybody with non - calibrated hearing manage it.;well;0.0955190137028694;everybody with non - calibrated hearing manage well.;better;0.0863400027155876;everybody with non - calibrated hearing manage better.
everybody with non-calibrated hearing;MS;M;non;NR;;P;to have;HassanSaad;have;everybody with non-calibrated hearing have [MASK].;problems;0.1057029291987419;everybody with non - calibrated hearing have problems.;dementia;0.0489652529358863;everybody with non - calibrated hearing have dementia.;autism;0.0435913577675819;everybody with non - calibrated hearing have autism.
everybody with non-calibrated hearing;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;everybody with non-calibrated hearing instruct [MASK].;##s;0.2291955649852752;everybody with non - calibrated hearing instructs.;##ive;0.1217599138617515;everybody with non - calibrated hearing instructive.;me;0.0720132663846015;everybody with non - calibrated hearing instruct me.
everybody with non-calibrated hearing;MS;M;non;NR;;P;to guide;HassanSaad;guide;everybody with non-calibrated hearing guide [MASK].;books;0.0517929270863533;everybody with non - calibrated hearing guide books.;knows;0.0377537161111831;everybody with non - calibrated hearing guide knows.;needs;0.0274148844182491;everybody with non - calibrated hearing guide needs.
everybody with non-calibrated hearing;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;everybody with non-calibrated hearing perceive [MASK].;##s;0.4695051312446594;everybody with non - calibrated hearing perceives.;it;0.0933266207575798;everybody with non - calibrated hearing perceive it.;this;0.0790944620966911;everybody with non - calibrated hearing perceive this.
everybody with non-calibrated hearing;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;everybody with non-calibrated hearing supervise [MASK].;##s;0.9496942162513732;everybody with non - calibrated hearing supervises.;them;0.0056187566369771;everybody with non - calibrated hearing supervise them.;him;0.0052679688669741;everybody with non - calibrated hearing supervise him.
everybody with non-calibrated hearing;MS;M;non;NR;;P;to do;HassanSaad;do;everybody with non-calibrated hearing do [MASK].;it;0.2781200706958771;everybody with non - calibrated hearing do it.;not;0.1788711547851562;everybody with non - calibrated hearing do not.;so;0.1083025932312011;everybody with non - calibrated hearing do so.
everybody with non-calibrated hearing;MS;M;non;NR;;P;to produce;HassanSaad;produce;everybody with non-calibrated hearing produce [MASK].;problems;0.0948731005191803;everybody with non - calibrated hearing produce problems.;sound;0.0385086201131343;everybody with non - calibrated hearing produce sound.;hearing;0.0350692197680473;everybody with non - calibrated hearing produce hearing.
everybody with non-calibrated hearing;MS;M;non;NR;;P;to feel;HassanSaad;feel;everybody with non-calibrated hearing feel [MASK].;better;0.2172082364559173;everybody with non - calibrated hearing feel better.;good;0.1398687362670898;everybody with non - calibrated hearing feel good.;differently;0.0489390827715396;everybody with non - calibrated hearing feel differently.
everybody with non-calibrated hearing;MS;M;non;NR;;P;to teache;HassanSaad;teache;everybody with non-calibrated hearing teache [MASK].;);0.0181057546287775;everybody with non - calibrated hearing teache ).;today;0.0166807901114225;everybody with non - calibrated hearing teache today.;.;0.0107550751417875;everybody with non - calibrated hearing teache..
everybody with non-calibrated hearing;MS;M;non;NR;;P;to lead;HassanSaad;lead;everybody with non-calibrated hearing lead [MASK].;up;0.0545719899237155;everybody with non - calibrated hearing lead up.;me;0.0357431732118129;everybody with non - calibrated hearing lead me.;problems;0.0304287113249301;everybody with non - calibrated hearing lead problems.
everybody with non-calibrated hearing;MS;M;non;NR;;P;to advise;HassanSaad;advise;everybody with non-calibrated hearing advise [MASK].;me;0.1243291944265365;everybody with non - calibrated hearing advise me.;it;0.0712594538927078;everybody with non - calibrated hearing advise it.;you;0.0697585195302963;everybody with non - calibrated hearing advise you.
everybody having hearing ablation;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;everybody having hearing ablation innovate [MASK].;today;0.0923886522650718;everybody having hearing ablation innovate today.;it;0.0572811737656593;everybody having hearing ablation innovate it.;too;0.0320621281862258;everybody having hearing ablation innovate too.
everybody having hearing ablation;MS;M;non;NR;;P;to develop;HassanSaad;develop;everybody having hearing ablation develop [MASK].;problems;0.0953648686408996;everybody having hearing ablation develop problems.;symptoms;0.0774509087204933;everybody having hearing ablation develop symptoms.;difficulties;0.059216272085905;everybody having hearing ablation develop difficulties.
everybody having hearing ablation;MS;M;non;NR;;P;to manage;HassanSaad;manage;everybody having hearing ablation manage [MASK].;it;0.1580962389707565;everybody having hearing ablation manage it.;well;0.1487664580345153;everybody having hearing ablation manage well.;##s;0.0829423144459724;everybody having hearing ablation manages.
everybody having hearing ablation;MS;M;non;NR;;P;to have;HassanSaad;have;everybody having hearing ablation have [MASK].;died;0.1169175505638122;everybody having hearing ablation have died.;problems;0.0479159206151962;everybody having hearing ablation have problems.;dementia;0.0359114706516265;everybody having hearing ablation have dementia.
everybody having hearing ablation;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;everybody having hearing ablation instruct [MASK].;##ive;0.2582318782806396;everybody having hearing ablation instructive.;##s;0.1940458118915558;everybody having hearing ablation instructs.;##ion;0.0475754663348197;everybody having hearing ablation instruction.
everybody having hearing ablation;MS;M;non;NR;;P;to guide;HassanSaad;guide;everybody having hearing ablation guide [MASK].;book;0.0336032770574092;everybody having hearing ablation guide book.;##book;0.0328485630452632;everybody having hearing ablation guidebook.;books;0.027302261441946;everybody having hearing ablation guide books.
everybody having hearing ablation;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;everybody having hearing ablation perceive [MASK].;##s;0.3148841559886932;everybody having hearing ablation perceives.;this;0.1984796375036239;everybody having hearing ablation perceive this.;it;0.1321461051702499;everybody having hearing ablation perceive it.
everybody having hearing ablation;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;everybody having hearing ablation supervise [MASK].;##s;0.9072096347808838;everybody having hearing ablation supervises.;him;0.0094132851809263;everybody having hearing ablation supervise him.;them;0.0089163994416594;everybody having hearing ablation supervise them.
everybody having hearing ablation;MS;M;non;NR;;P;to do;HassanSaad;do;everybody having hearing ablation do [MASK].;it;0.2632869184017181;everybody having hearing ablation do it.;not;0.2567438185214996;everybody having hearing ablation do not.;so;0.0629389658570289;everybody having hearing ablation do so.
everybody having hearing ablation;MS;M;non;NR;;P;to produce;HassanSaad;produce;everybody having hearing ablation produce [MASK].;problems;0.0498146079480648;everybody having hearing ablation produce problems.;aids;0.0377961471676826;everybody having hearing ablation produce aids.;symptoms;0.0330320298671722;everybody having hearing ablation produce symptoms.
everybody having hearing ablation;MS;M;non;NR;;P;to feel;HassanSaad;feel;everybody having hearing ablation feel [MASK].;better;0.1341379880905151;everybody having hearing ablation feel better.;good;0.1322462856769561;everybody having hearing ablation feel good.;great;0.0435157641768455;everybody having hearing ablation feel great.
everybody having hearing ablation;MS;M;non;NR;;P;to teache;HassanSaad;teache;everybody having hearing ablation teache [MASK].;me;0.0174342393875122;everybody having hearing ablation teache me.;it;0.0171090848743915;everybody having hearing ablation teache it.;today;0.015537878498435;everybody having hearing ablation teache today.
everybody having hearing ablation;MS;M;non;NR;;P;to lead;HassanSaad;lead;everybody having hearing ablation lead [MASK].;up;0.0376615636050701;everybody having hearing ablation lead up.;problems;0.0316051580011844;everybody having hearing ablation lead problems.;in;0.0208849143236875;everybody having hearing ablation lead in.
everybody having hearing ablation;MS;M;non;NR;;P;to advise;HassanSaad;advise;everybody having hearing ablation advise [MASK].;it;0.0995413139462471;everybody having hearing ablation advise it.;this;0.0631055012345314;everybody having hearing ablation advise this.;me;0.0574746578931808;everybody having hearing ablation advise me.
everybody with hearing ablation;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;everybody with hearing ablation innovate [MASK].;today;0.1163062527775764;everybody with hearing ablation innovate today.;it;0.0617054291069507;everybody with hearing ablation innovate it.;now;0.0589286051690578;everybody with hearing ablation innovate now.
everybody with hearing ablation;MS;M;non;NR;;P;to develop;HassanSaad;develop;everybody with hearing ablation develop [MASK].;it;0.1432394981384277;everybody with hearing ablation develop it.;problems;0.0742453709244728;everybody with hearing ablation develop problems.;this;0.050014641135931;everybody with hearing ablation develop this.
everybody with hearing ablation;MS;M;non;NR;;P;to manage;HassanSaad;manage;everybody with hearing ablation manage [MASK].;it;0.2907228469848633;everybody with hearing ablation manage it.;this;0.1328232735395431;everybody with hearing ablation manage this.;well;0.0732624903321266;everybody with hearing ablation manage well.
everybody with hearing ablation;MS;M;non;NR;;P;to have;HassanSaad;have;everybody with hearing ablation have [MASK].;problems;0.0779815167188644;everybody with hearing ablation have problems.;it;0.0425457768142223;everybody with hearing ablation have it.;asthma;0.0402065739035606;everybody with hearing ablation have asthma.
everybody with hearing ablation;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;everybody with hearing ablation instruct [MASK].;##s;0.3825709819793701;everybody with hearing ablation instructs.;me;0.0953396707773208;everybody with hearing ablation instruct me.;##ive;0.0652384236454963;everybody with hearing ablation instructive.
everybody with hearing ablation;MS;M;non;NR;;P;to guide;HassanSaad;guide;everybody with hearing ablation guide [MASK].;knows;0.0405454039573669;everybody with hearing ablation guide knows.;##book;0.0380649901926517;everybody with hearing ablation guidebook.;says;0.0326218008995056;everybody with hearing ablation guide says.
everybody with hearing ablation;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;everybody with hearing ablation perceive [MASK].;this;0.2890712022781372;everybody with hearing ablation perceive this.;it;0.2677283585071563;everybody with hearing ablation perceive it.;that;0.070933774113655;everybody with hearing ablation perceive that.
everybody with hearing ablation;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;everybody with hearing ablation supervise [MASK].;##s;0.8896418213844299;everybody with hearing ablation supervises.;it;0.015003852546215;everybody with hearing ablation supervise it.;this;0.0095046870410442;everybody with hearing ablation supervise this.
everybody with hearing ablation;MS;M;non;NR;;P;to do;HassanSaad;do;everybody with hearing ablation do [MASK].;not;0.3046477735042572;everybody with hearing ablation do not.;it;0.2075412273406982;everybody with hearing ablation do it.;so;0.0974259823560714;everybody with hearing ablation do so.
everybody with hearing ablation;MS;M;non;NR;;P;to produce;HassanSaad;produce;everybody with hearing ablation produce [MASK].;sound;0.0380585677921772;everybody with hearing ablation produce sound.;it;0.0377752520143985;everybody with hearing ablation produce it.;problems;0.0370342992246151;everybody with hearing ablation produce problems.
everybody with hearing ablation;MS;M;non;NR;;P;to feel;HassanSaad;feel;everybody with hearing ablation feel [MASK].;good;0.1654152423143386;everybody with hearing ablation feel good.;better;0.1375289261341095;everybody with hearing ablation feel better.;great;0.0594561956822872;everybody with hearing ablation feel great.
everybody with hearing ablation;MS;M;non;NR;;P;to teache;HassanSaad;teache;everybody with hearing ablation teache [MASK].;it;0.0868569910526275;everybody with hearing ablation teache it.;this;0.0693408176302909;everybody with hearing ablation teache this.;that;0.0391186475753784;everybody with hearing ablation teache that.
everybody with hearing ablation;MS;M;non;NR;;P;to lead;HassanSaad;lead;everybody with hearing ablation lead [MASK].;up;0.0350517816841602;everybody with hearing ablation lead up.;in;0.0215337183326482;everybody with hearing ablation lead in.;me;0.0212953891605138;everybody with hearing ablation lead me.
everybody with hearing ablation;MS;M;non;NR;;P;to advise;HassanSaad;advise;everybody with hearing ablation advise [MASK].;this;0.1760983914136886;everybody with hearing ablation advise this.;it;0.1678638309240341;everybody with hearing ablation advise it.;that;0.0726829320192337;everybody with hearing ablation advise that.
everybody having ear ablation;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;everybody having ear ablation innovate [MASK].;today;0.1093244403600692;everybody having ear ablation innovate today.;it;0.0485534816980361;everybody having ear ablation innovate it.;now;0.0391171276569366;everybody having ear ablation innovate now.
everybody having ear ablation;MS;M;non;NR;;P;to develop;HassanSaad;develop;everybody having ear ablation develop [MASK].;problems;0.1332094520330429;everybody having ear ablation develop problems.;difficulties;0.0628566965460777;everybody having ear ablation develop difficulties.;aids;0.0583419911563396;everybody having ear ablation develop aids.
everybody having ear ablation;MS;M;non;NR;;P;to manage;HassanSaad;manage;everybody having ear ablation manage [MASK].;well;0.2098420709371566;everybody having ear ablation manage well.;it;0.1215719655156135;everybody having ear ablation manage it.;##able;0.1115535721182823;everybody having ear ablation manageable.
everybody having ear ablation;MS;M;non;NR;;P;to have;HassanSaad;have;everybody having ear ablation have [MASK].;asthma;0.0850765779614448;everybody having ear ablation have asthma.;problems;0.0599929206073284;everybody having ear ablation have problems.;ears;0.0565115772187709;everybody having ear ablation have ears.
everybody having ear ablation;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;everybody having ear ablation instruct [MASK].;##ive;0.3255521357059479;everybody having ear ablation instructive.;##s;0.1608555018901825;everybody having ear ablation instructs.;##or;0.0889328718185424;everybody having ear ablation instructor.
everybody having ear ablation;MS;M;non;NR;;P;to guide;HassanSaad;guide;everybody having ear ablation guide [MASK].;book;0.0705123096704483;everybody having ear ablation guide book.;books;0.0286640767008066;everybody having ear ablation guide books.;##book;0.0280938781797885;everybody having ear ablation guidebook.
everybody having ear ablation;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;everybody having ear ablation perceive [MASK].;##s;0.3250868916511535;everybody having ear ablation perceives.;this;0.2390620708465576;everybody having ear ablation perceive this.;it;0.1095162704586982;everybody having ear ablation perceive it.
everybody having ear ablation;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;everybody having ear ablation supervise [MASK].;##s;0.9349173903465272;everybody having ear ablation supervises.;him;0.0080675277858972;everybody having ear ablation supervise him.;them;0.0069571575149893;everybody having ear ablation supervise them.
everybody having ear ablation;MS;M;non;NR;;P;to do;HassanSaad;do;everybody having ear ablation do [MASK].;it;0.3108724951744079;everybody having ear ablation do it.;not;0.1851280182600021;everybody having ear ablation do not.;this;0.0832945704460144;everybody having ear ablation do this.
everybody having ear ablation;MS;M;non;NR;;P;to produce;HassanSaad;produce;everybody having ear ablation produce [MASK].;problems;0.0463239029049873;everybody having ear ablation produce problems.;aids;0.0342429839074611;everybody having ear ablation produce aids.;results;0.0308483988046646;everybody having ear ablation produce results.
everybody having ear ablation;MS;M;non;NR;;P;to feel;HassanSaad;feel;everybody having ear ablation feel [MASK].;good;0.1534405201673507;everybody having ear ablation feel good.;better;0.1361996531486511;everybody having ear ablation feel better.;great;0.0569422803819179;everybody having ear ablation feel great.
everybody having ear ablation;MS;M;non;NR;;P;to teache;HassanSaad;teache;everybody having ear ablation teache [MASK].;it;0.0342669375240802;everybody having ear ablation teache it.;me;0.0341866090893745;everybody having ear ablation teache me.;you;0.0223315022885799;everybody having ear ablation teache you.
everybody having ear ablation;MS;M;non;NR;;P;to lead;HassanSaad;lead;everybody having ear ablation lead [MASK].;surgery;0.0432202368974685;everybody having ear ablation lead surgery.;problems;0.041558314114809;everybody having ear ablation lead problems.;in;0.0328164398670196;everybody having ear ablation lead in.
everybody having ear ablation;MS;M;non;NR;;P;to advise;HassanSaad;advise;everybody having ear ablation advise [MASK].;this;0.1007145494222641;everybody having ear ablation advise this.;it;0.0988492891192436;everybody having ear ablation advise it.;me;0.0692368000745773;everybody having ear ablation advise me.
everybody with ear ablation;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;everybody with ear ablation innovate [MASK].;today;0.1533334404230117;everybody with ear ablation innovate today.;now;0.0730294808745384;everybody with ear ablation innovate now.;it;0.0516317524015903;everybody with ear ablation innovate it.
everybody with ear ablation;MS;M;non;NR;;P;to develop;HassanSaad;develop;everybody with ear ablation develop [MASK].;problems;0.1252568215131759;everybody with ear ablation develop problems.;asthma;0.090812049806118;everybody with ear ablation develop asthma.;it;0.0637679472565651;everybody with ear ablation develop it.
everybody with ear ablation;MS;M;non;NR;;P;to manage;HassanSaad;manage;everybody with ear ablation manage [MASK].;it;0.2290282845497131;everybody with ear ablation manage it.;this;0.1400319635868072;everybody with ear ablation manage this.;well;0.0960565060377121;everybody with ear ablation manage well.
everybody with ear ablation;MS;M;non;NR;;P;to have;HassanSaad;have;everybody with ear ablation have [MASK].;asthma;0.0926240235567092;everybody with ear ablation have asthma.;problems;0.0760067552328109;everybody with ear ablation have problems.;ears;0.0496350713074207;everybody with ear ablation have ears.
everybody with ear ablation;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;everybody with ear ablation instruct [MASK].;##s;0.2439822405576706;everybody with ear ablation instructs.;##ive;0.1836460381746292;everybody with ear ablation instructive.;##ures;0.0686254724860191;everybody with ear ablation instructures.
everybody with ear ablation;MS;M;non;NR;;P;to guide;HassanSaad;guide;everybody with ear ablation guide [MASK].;book;0.0530973151326179;everybody with ear ablation guide book.;##book;0.0376749113202095;everybody with ear ablation guidebook.;books;0.0250668581575155;everybody with ear ablation guide books.
everybody with ear ablation;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;everybody with ear ablation perceive [MASK].;this;0.3131619691848755;everybody with ear ablation perceive this.;it;0.1993188560009002;everybody with ear ablation perceive it.;##s;0.1226940155029296;everybody with ear ablation perceives.
everybody with ear ablation;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;everybody with ear ablation supervise [MASK].;##s;0.9404993653297424;everybody with ear ablation supervises.;him;0.0063414904288947;everybody with ear ablation supervise him.;them;0.0058529349043965;everybody with ear ablation supervise them.
everybody with ear ablation;MS;M;non;NR;;P;to do;HassanSaad;do;everybody with ear ablation do [MASK].;it;0.2868686616420746;everybody with ear ablation do it.;not;0.1705682724714279;everybody with ear ablation do not.;this;0.1436979621648788;everybody with ear ablation do this.
everybody with ear ablation;MS;M;non;NR;;P;to produce;HassanSaad;produce;everybody with ear ablation produce [MASK].;problems;0.0342917554080486;everybody with ear ablation produce problems.;it;0.027126183733344;everybody with ear ablation produce it.;aids;0.0267404932528734;everybody with ear ablation produce aids.
everybody with ear ablation;MS;M;non;NR;;P;to feel;HassanSaad;feel;everybody with ear ablation feel [MASK].;good;0.1814819723367691;everybody with ear ablation feel good.;better;0.1375150680541992;everybody with ear ablation feel better.;great;0.0819898843765258;everybody with ear ablation feel great.
everybody with ear ablation;MS;M;non;NR;;P;to teache;HassanSaad;teache;everybody with ear ablation teache [MASK].;it;0.0585520826280117;everybody with ear ablation teache it.;this;0.0368490777909755;everybody with ear ablation teache this.;me;0.0226243361830711;everybody with ear ablation teache me.
everybody with ear ablation;MS;M;non;NR;;P;to lead;HassanSaad;lead;everybody with ear ablation lead [MASK].;surgery;0.0471934340894222;everybody with ear ablation lead surgery.;in;0.0442436151206493;everybody with ear ablation lead in.;out;0.0254960507154464;everybody with ear ablation lead out.
everybody with ear ablation;MS;M;non;NR;;P;to advise;HassanSaad;advise;everybody with ear ablation advise [MASK].;this;0.2032600343227386;everybody with ear ablation advise this.;it;0.1474316865205764;everybody with ear ablation advise it.;that;0.0635603889822959;everybody with ear ablation advise that.
everybody with a hearing disability;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;everybody with a hearing disability innovate [MASK].;today;0.1660296022891998;everybody with a hearing disability innovate today.;it;0.0604258626699447;everybody with a hearing disability innovate it.;now;0.0603760369122028;everybody with a hearing disability innovate now.
everybody with a hearing disability;MS;M;non;NR;;P;to develop;HassanSaad;develop;everybody with a hearing disability develop [MASK].;it;0.1241342276334762;everybody with a hearing disability develop it.;dementia;0.1079588681459426;everybody with a hearing disability develop dementia.;problems;0.0783478394150734;everybody with a hearing disability develop problems.
everybody with a hearing disability;MS;M;non;NR;;P;to manage;HassanSaad;manage;everybody with a hearing disability manage [MASK].;it;0.3143376111984253;everybody with a hearing disability manage it.;this;0.0918017774820327;everybody with a hearing disability manage this.;well;0.0550532080233097;everybody with a hearing disability manage well.
everybody with a hearing disability;MS;M;non;NR;;P;to have;HassanSaad;have;everybody with a hearing disability have [MASK].;one;0.0954251885414123;everybody with a hearing disability have one.;disabilities;0.0855868905782699;everybody with a hearing disability have disabilities.;autism;0.0818484723567962;everybody with a hearing disability have autism.
everybody with a hearing disability;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;everybody with a hearing disability instruct [MASK].;##s;0.6491401195526123;everybody with a hearing disability instructs.;them;0.0259085390716791;everybody with a hearing disability instruct them.;me;0.0237049404531717;everybody with a hearing disability instruct me.
everybody with a hearing disability;MS;M;non;NR;;P;to guide;HassanSaad;guide;everybody with a hearing disability guide [MASK].;knows;0.0880439952015876;everybody with a hearing disability guide knows.;##book;0.0627497434616088;everybody with a hearing disability guidebook.;needs;0.0468488633632659;everybody with a hearing disability guide needs.
everybody with a hearing disability;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;everybody with a hearing disability perceive [MASK].;this;0.2558121681213379;everybody with a hearing disability perceive this.;##s;0.2250071763992309;everybody with a hearing disability perceives.;it;0.1352127194404602;everybody with a hearing disability perceive it.
everybody with a hearing disability;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;everybody with a hearing disability supervise [MASK].;##s;0.969302535057068;everybody with a hearing disability supervises.;him;0.0031359831336885;everybody with a hearing disability supervise him.;them;0.0031223485711961;everybody with a hearing disability supervise them.
everybody with a hearing disability;MS;M;non;NR;;P;to do;HassanSaad;do;everybody with a hearing disability do [MASK].;it;0.2823729515075683;everybody with a hearing disability do it.;not;0.1976955085992813;everybody with a hearing disability do not.;so;0.1332999914884567;everybody with a hearing disability do so.
everybody with a hearing disability;MS;M;non;NR;;P;to produce;HassanSaad;produce;everybody with a hearing disability produce [MASK].;deaf;0.0592479333281517;everybody with a hearing disability produce deaf.;aids;0.0554141737520694;everybody with a hearing disability produce aids.;glasses;0.0477889589965343;everybody with a hearing disability produce glasses.
everybody with a hearing disability;MS;M;non;NR;;P;to feel;HassanSaad;feel;everybody with a hearing disability feel [MASK].;better;0.177953764796257;everybody with a hearing disability feel better.;differently;0.0679910480976104;everybody with a hearing disability feel differently.;good;0.0633644685149192;everybody with a hearing disability feel good.
everybody with a hearing disability;MS;M;non;NR;;P;to teache;HassanSaad;teache;everybody with a hearing disability teache [MASK].;it;0.0639840736985206;everybody with a hearing disability teache it.;this;0.0280545894056558;everybody with a hearing disability teache this.;me;0.0178597457706928;everybody with a hearing disability teache me.
everybody with a hearing disability;MS;M;non;NR;;P;to lead;HassanSaad;lead;everybody with a hearing disability lead [MASK].;me;0.0842155441641807;everybody with a hearing disability lead me.;up;0.0538875646889209;everybody with a hearing disability lead up.;suicide;0.0322192199528217;everybody with a hearing disability lead suicide.
everybody with a hearing disability;MS;M;non;NR;;P;to advise;HassanSaad;advise;everybody with a hearing disability advise [MASK].;me;0.1525891572237014;everybody with a hearing disability advise me.;it;0.1373037248849868;everybody with a hearing disability advise it.;this;0.0860152021050453;everybody with a hearing disability advise this.
everybody having a hearing disability;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;everybody having a hearing disability innovate [MASK].;today;0.1317113637924194;everybody having a hearing disability innovate today.;it;0.0548146925866603;everybody having a hearing disability innovate it.;now;0.0385488271713256;everybody having a hearing disability innovate now.
everybody having a hearing disability;MS;M;non;NR;;P;to develop;HassanSaad;develop;everybody having a hearing disability develop [MASK].;disabilities;0.1101442128419876;everybody having a hearing disability develop disabilities.;problems;0.1052126586437225;everybody having a hearing disability develop problems.;dementia;0.0937840044498443;everybody having a hearing disability develop dementia.
everybody having a hearing disability;MS;M;non;NR;;P;to manage;HassanSaad;manage;everybody having a hearing disability manage [MASK].;it;0.2565665245056152;everybody having a hearing disability manage it.;well;0.0888512134552002;everybody having a hearing disability manage well.;this;0.0798906609416008;everybody having a hearing disability manage this.
everybody having a hearing disability;MS;M;non;NR;;P;to have;HassanSaad;have;everybody having a hearing disability have [MASK].;disabilities;0.1534690707921981;everybody having a hearing disability have disabilities.;autism;0.0872172638773918;everybody having a hearing disability have autism.;dementia;0.0668315589427948;everybody having a hearing disability have dementia.
everybody having a hearing disability;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;everybody having a hearing disability instruct [MASK].;##s;0.7128111124038696;everybody having a hearing disability instructs.;##ive;0.0246574897319078;everybody having a hearing disability instructive.;me;0.016974713653326;everybody having a hearing disability instruct me.
everybody having a hearing disability;MS;M;non;NR;;P;to guide;HassanSaad;guide;everybody having a hearing disability guide [MASK].;##book;0.0515015609562397;everybody having a hearing disability guidebook.;knows;0.0421820469200611;everybody having a hearing disability guide knows.;needs;0.0371427610516548;everybody having a hearing disability guide needs.
everybody having a hearing disability;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;everybody having a hearing disability perceive [MASK].;##s;0.4623291492462158;everybody having a hearing disability perceives.;this;0.1499533802270889;everybody having a hearing disability perceive this.;it;0.0605481714010238;everybody having a hearing disability perceive it.
everybody having a hearing disability;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;everybody having a hearing disability supervise [MASK].;##s;0.9772382378578186;everybody having a hearing disability supervises.;them;0.0019820483867079;everybody having a hearing disability supervise them.;him;0.0019426983781158;everybody having a hearing disability supervise him.
everybody having a hearing disability;MS;M;non;NR;;P;to do;HassanSaad;do;everybody having a hearing disability do [MASK].;it;0.2976971864700317;everybody having a hearing disability do it.;not;0.1616620123386383;everybody having a hearing disability do not.;so;0.1094737574458122;everybody having a hearing disability do so.
everybody having a hearing disability;MS;M;non;NR;;P;to produce;HassanSaad;produce;everybody having a hearing disability produce [MASK].;problems;0.0705163106322288;everybody having a hearing disability produce problems.;aids;0.0555936098098754;everybody having a hearing disability produce aids.;deaf;0.033580657094717;everybody having a hearing disability produce deaf.
