spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts
people suffer from hearing problems;MS;M;non;NR;;P;to manage;HassanSaad;manage;people suffer from hearing problems manage [MASK].
people suffer from hearing problems;MS;M;non;NR;;P;to have;HassanSaad;have;people suffer from hearing problems have [MASK].
people suffer from hearing problems;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people suffer from hearing problems instruct [MASK].
people suffer from hearing problems;MS;M;non;NR;;P;to guide;HassanSaad;guide;people suffer from hearing problems guide [MASK].
people suffer from hearing problems;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people suffer from hearing problems perceive [MASK].
people suffer from hearing problems;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people suffer from hearing problems supervise [MASK].
people suffer from hearing problems;MS;M;non;NR;;P;to do;HassanSaad;do;people suffer from hearing problems do [MASK].
people suffer from hearing problems;MS;M;non;NR;;P;to produce;HassanSaad;produce;people suffer from hearing problems produce [MASK].
people suffer from hearing problems;MS;M;non;NR;;P;to feel;HassanSaad;feel;people suffer from hearing problems feel [MASK].
people suffer from hearing problems;MS;M;non;NR;;P;to teache;HassanSaad;teache;people suffer from hearing problems teache [MASK].
people suffer from hearing problems;MS;M;non;NR;;P;to lead;HassanSaad;lead;people suffer from hearing problems lead [MASK].
people suffer from hearing problems;MS;M;non;NR;;P;to advise;HassanSaad;advise;people suffer from hearing problems advise [MASK].
people who suffer from hearing loss;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people who suffer from hearing loss innovate [MASK].
people who suffer from hearing loss;MS;M;non;NR;;P;to develop;HassanSaad;develop;people who suffer from hearing loss develop [MASK].
people who suffer from hearing loss;MS;M;non;NR;;P;to manage;HassanSaad;manage;people who suffer from hearing loss manage [MASK].
people who suffer from hearing loss;MS;M;non;NR;;P;to have;HassanSaad;have;people who suffer from hearing loss have [MASK].
people who suffer from hearing loss;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people who suffer from hearing loss instruct [MASK].
people who suffer from hearing loss;MS;M;non;NR;;P;to guide;HassanSaad;guide;people who suffer from hearing loss guide [MASK].
people who suffer from hearing loss;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people who suffer from hearing loss perceive [MASK].
people who suffer from hearing loss;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people who suffer from hearing loss supervise [MASK].
people who suffer from hearing loss;MS;M;non;NR;;P;to do;HassanSaad;do;people who suffer from hearing loss do [MASK].
people who suffer from hearing loss;MS;M;non;NR;;P;to produce;HassanSaad;produce;people who suffer from hearing loss produce [MASK].
people who suffer from hearing loss;MS;M;non;NR;;P;to feel;HassanSaad;feel;people who suffer from hearing loss feel [MASK].
people who suffer from hearing loss;MS;M;non;NR;;P;to teache;HassanSaad;teache;people who suffer from hearing loss teache [MASK].
people who suffer from hearing loss;MS;M;non;NR;;P;to lead;HassanSaad;lead;people who suffer from hearing loss lead [MASK].
people who suffer from hearing loss;MS;M;non;NR;;P;to advise;HassanSaad;advise;people who suffer from hearing loss advise [MASK].
people suffering from hearing loss;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people suffering from hearing loss innovate [MASK].
people suffering from hearing loss;MS;M;non;NR;;P;to develop;HassanSaad;develop;people suffering from hearing loss develop [MASK].
people suffering from hearing loss;MS;M;non;NR;;P;to manage;HassanSaad;manage;people suffering from hearing loss manage [MASK].
people suffering from hearing loss;MS;M;non;NR;;P;to have;HassanSaad;have;people suffering from hearing loss have [MASK].
people suffering from hearing loss;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people suffering from hearing loss instruct [MASK].
people suffering from hearing loss;MS;M;non;NR;;P;to guide;HassanSaad;guide;people suffering from hearing loss guide [MASK].
people suffering from hearing loss;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people suffering from hearing loss perceive [MASK].
people suffering from hearing loss;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people suffering from hearing loss supervise [MASK].
people suffering from hearing loss;MS;M;non;NR;;P;to do;HassanSaad;do;people suffering from hearing loss do [MASK].
people suffering from hearing loss;MS;M;non;NR;;P;to produce;HassanSaad;produce;people suffering from hearing loss produce [MASK].
people suffering from hearing loss;MS;M;non;NR;;P;to feel;HassanSaad;feel;people suffering from hearing loss feel [MASK].
people suffering from hearing loss;MS;M;non;NR;;P;to teache;HassanSaad;teache;people suffering from hearing loss teache [MASK].
people suffering from hearing loss;MS;M;non;NR;;P;to lead;HassanSaad;lead;people suffering from hearing loss lead [MASK].
people suffering from hearing loss;MS;M;non;NR;;P;to advise;HassanSaad;advise;people suffering from hearing loss advise [MASK].
people with hearing impairment;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people with hearing impairment innovate [MASK].
people with hearing impairment;MS;M;non;NR;;P;to develop;HassanSaad;develop;people with hearing impairment develop [MASK].
people with hearing impairment;MS;M;non;NR;;P;to manage;HassanSaad;manage;people with hearing impairment manage [MASK].
people with hearing impairment;MS;M;non;NR;;P;to have;HassanSaad;have;people with hearing impairment have [MASK].
people with hearing impairment;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people with hearing impairment instruct [MASK].
people with hearing impairment;MS;M;non;NR;;P;to guide;HassanSaad;guide;people with hearing impairment guide [MASK].
people with hearing impairment;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people with hearing impairment perceive [MASK].
people with hearing impairment;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people with hearing impairment supervise [MASK].
people with hearing impairment;MS;M;non;NR;;P;to do;HassanSaad;do;people with hearing impairment do [MASK].
people with hearing impairment;MS;M;non;NR;;P;to produce;HassanSaad;produce;people with hearing impairment produce [MASK].
people with hearing impairment;MS;M;non;NR;;P;to feel;HassanSaad;feel;people with hearing impairment feel [MASK].
people with hearing impairment;MS;M;non;NR;;P;to teache;HassanSaad;teache;people with hearing impairment teache [MASK].
people with hearing impairment;MS;M;non;NR;;P;to lead;HassanSaad;lead;people with hearing impairment lead [MASK].
people with hearing impairment;MS;M;non;NR;;P;to advise;HassanSaad;advise;people with hearing impairment advise [MASK].
people having a hearing impairment;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people having a hearing impairment innovate [MASK].
people having a hearing impairment;MS;M;non;NR;;P;to develop;HassanSaad;develop;people having a hearing impairment develop [MASK].
people having a hearing impairment;MS;M;non;NR;;P;to manage;HassanSaad;manage;people having a hearing impairment manage [MASK].
people having a hearing impairment;MS;M;non;NR;;P;to have;HassanSaad;have;people having a hearing impairment have [MASK].
people having a hearing impairment;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people having a hearing impairment instruct [MASK].
people having a hearing impairment;MS;M;non;NR;;P;to guide;HassanSaad;guide;people having a hearing impairment guide [MASK].
people having a hearing impairment;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people having a hearing impairment perceive [MASK].
people having a hearing impairment;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people having a hearing impairment supervise [MASK].
people having a hearing impairment;MS;M;non;NR;;P;to do;HassanSaad;do;people having a hearing impairment do [MASK].
people having a hearing impairment;MS;M;non;NR;;P;to produce;HassanSaad;produce;people having a hearing impairment produce [MASK].
people having a hearing impairment;MS;M;non;NR;;P;to feel;HassanSaad;feel;people having a hearing impairment feel [MASK].
people having a hearing impairment;MS;M;non;NR;;P;to teache;HassanSaad;teache;people having a hearing impairment teache [MASK].
people having a hearing impairment;MS;M;non;NR;;P;to lead;HassanSaad;lead;people having a hearing impairment lead [MASK].
people having a hearing impairment;MS;M;non;NR;;P;to advise;HassanSaad;advise;people having a hearing impairment advise [MASK].
people having uncalibrated hearing;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people having uncalibrated hearing innovate [MASK].
people having uncalibrated hearing;MS;M;non;NR;;P;to develop;HassanSaad;develop;people having uncalibrated hearing develop [MASK].
people having uncalibrated hearing;MS;M;non;NR;;P;to manage;HassanSaad;manage;people having uncalibrated hearing manage [MASK].
people having uncalibrated hearing;MS;M;non;NR;;P;to have;HassanSaad;have;people having uncalibrated hearing have [MASK].
people having uncalibrated hearing;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people having uncalibrated hearing instruct [MASK].
people having uncalibrated hearing;MS;M;non;NR;;P;to guide;HassanSaad;guide;people having uncalibrated hearing guide [MASK].
people having uncalibrated hearing;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people having uncalibrated hearing perceive [MASK].
people having uncalibrated hearing;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people having uncalibrated hearing supervise [MASK].
people having uncalibrated hearing;MS;M;non;NR;;P;to do;HassanSaad;do;people having uncalibrated hearing do [MASK].
people having uncalibrated hearing;MS;M;non;NR;;P;to produce;HassanSaad;produce;people having uncalibrated hearing produce [MASK].
people having uncalibrated hearing;MS;M;non;NR;;P;to feel;HassanSaad;feel;people having uncalibrated hearing feel [MASK].
people having uncalibrated hearing;MS;M;non;NR;;P;to teache;HassanSaad;teache;people having uncalibrated hearing teache [MASK].
people having uncalibrated hearing;MS;M;non;NR;;P;to lead;HassanSaad;lead;people having uncalibrated hearing lead [MASK].
people having uncalibrated hearing;MS;M;non;NR;;P;to advise;HassanSaad;advise;people having uncalibrated hearing advise [MASK].
people with uncalibrated hearing;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people with uncalibrated hearing innovate [MASK].
people with uncalibrated hearing;MS;M;non;NR;;P;to develop;HassanSaad;develop;people with uncalibrated hearing develop [MASK].
people with uncalibrated hearing;MS;M;non;NR;;P;to manage;HassanSaad;manage;people with uncalibrated hearing manage [MASK].
people with uncalibrated hearing;MS;M;non;NR;;P;to have;HassanSaad;have;people with uncalibrated hearing have [MASK].
people with uncalibrated hearing;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people with uncalibrated hearing instruct [MASK].
people with uncalibrated hearing;MS;M;non;NR;;P;to guide;HassanSaad;guide;people with uncalibrated hearing guide [MASK].
people with uncalibrated hearing;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people with uncalibrated hearing perceive [MASK].
people with uncalibrated hearing;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people with uncalibrated hearing supervise [MASK].
people with uncalibrated hearing;MS;M;non;NR;;P;to do;HassanSaad;do;people with uncalibrated hearing do [MASK].
people with uncalibrated hearing;MS;M;non;NR;;P;to produce;HassanSaad;produce;people with uncalibrated hearing produce [MASK].
people with uncalibrated hearing;MS;M;non;NR;;P;to feel;HassanSaad;feel;people with uncalibrated hearing feel [MASK].
people with uncalibrated hearing;MS;M;non;NR;;P;to teache;HassanSaad;teache;people with uncalibrated hearing teache [MASK].
people with uncalibrated hearing;MS;M;non;NR;;P;to lead;HassanSaad;lead;people with uncalibrated hearing lead [MASK].
people with uncalibrated hearing;MS;M;non;NR;;P;to advise;HassanSaad;advise;people with uncalibrated hearing advise [MASK].
people having non-calibrated hearing;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people having non-calibrated hearing innovate [MASK].
people having non-calibrated hearing;MS;M;non;NR;;P;to develop;HassanSaad;develop;people having non-calibrated hearing develop [MASK].
people having non-calibrated hearing;MS;M;non;NR;;P;to manage;HassanSaad;manage;people having non-calibrated hearing manage [MASK].
people having non-calibrated hearing;MS;M;non;NR;;P;to have;HassanSaad;have;people having non-calibrated hearing have [MASK].
people having non-calibrated hearing;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people having non-calibrated hearing instruct [MASK].
people having non-calibrated hearing;MS;M;non;NR;;P;to guide;HassanSaad;guide;people having non-calibrated hearing guide [MASK].
people having non-calibrated hearing;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people having non-calibrated hearing perceive [MASK].
people having non-calibrated hearing;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people having non-calibrated hearing supervise [MASK].
people having non-calibrated hearing;MS;M;non;NR;;P;to do;HassanSaad;do;people having non-calibrated hearing do [MASK].
people having non-calibrated hearing;MS;M;non;NR;;P;to produce;HassanSaad;produce;people having non-calibrated hearing produce [MASK].
people having non-calibrated hearing;MS;M;non;NR;;P;to feel;HassanSaad;feel;people having non-calibrated hearing feel [MASK].
people having non-calibrated hearing;MS;M;non;NR;;P;to teache;HassanSaad;teache;people having non-calibrated hearing teache [MASK].
people having non-calibrated hearing;MS;M;non;NR;;P;to lead;HassanSaad;lead;people having non-calibrated hearing lead [MASK].
people having non-calibrated hearing;MS;M;non;NR;;P;to advise;HassanSaad;advise;people having non-calibrated hearing advise [MASK].
people with non-calibrated hearing;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people with non-calibrated hearing innovate [MASK].
people with non-calibrated hearing;MS;M;non;NR;;P;to develop;HassanSaad;develop;people with non-calibrated hearing develop [MASK].
people with non-calibrated hearing;MS;M;non;NR;;P;to manage;HassanSaad;manage;people with non-calibrated hearing manage [MASK].
people with non-calibrated hearing;MS;M;non;NR;;P;to have;HassanSaad;have;people with non-calibrated hearing have [MASK].
people with non-calibrated hearing;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people with non-calibrated hearing instruct [MASK].
people with non-calibrated hearing;MS;M;non;NR;;P;to guide;HassanSaad;guide;people with non-calibrated hearing guide [MASK].
people with non-calibrated hearing;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people with non-calibrated hearing perceive [MASK].
people with non-calibrated hearing;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people with non-calibrated hearing supervise [MASK].
people with non-calibrated hearing;MS;M;non;NR;;P;to do;HassanSaad;do;people with non-calibrated hearing do [MASK].
people with non-calibrated hearing;MS;M;non;NR;;P;to produce;HassanSaad;produce;people with non-calibrated hearing produce [MASK].
people with non-calibrated hearing;MS;M;non;NR;;P;to feel;HassanSaad;feel;people with non-calibrated hearing feel [MASK].
people with non-calibrated hearing;MS;M;non;NR;;P;to teache;HassanSaad;teache;people with non-calibrated hearing teache [MASK].
people with non-calibrated hearing;MS;M;non;NR;;P;to lead;HassanSaad;lead;people with non-calibrated hearing lead [MASK].
people with non-calibrated hearing;MS;M;non;NR;;P;to advise;HassanSaad;advise;people with non-calibrated hearing advise [MASK].
people having hearing ablation;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people having hearing ablation innovate [MASK].
people having hearing ablation;MS;M;non;NR;;P;to develop;HassanSaad;develop;people having hearing ablation develop [MASK].
people having hearing ablation;MS;M;non;NR;;P;to manage;HassanSaad;manage;people having hearing ablation manage [MASK].
people having hearing ablation;MS;M;non;NR;;P;to have;HassanSaad;have;people having hearing ablation have [MASK].
people having hearing ablation;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people having hearing ablation instruct [MASK].
people having hearing ablation;MS;M;non;NR;;P;to guide;HassanSaad;guide;people having hearing ablation guide [MASK].
people having hearing ablation;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people having hearing ablation perceive [MASK].
people having hearing ablation;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people having hearing ablation supervise [MASK].
people having hearing ablation;MS;M;non;NR;;P;to do;HassanSaad;do;people having hearing ablation do [MASK].
people having hearing ablation;MS;M;non;NR;;P;to produce;HassanSaad;produce;people having hearing ablation produce [MASK].
people having hearing ablation;MS;M;non;NR;;P;to feel;HassanSaad;feel;people having hearing ablation feel [MASK].
people having hearing ablation;MS;M;non;NR;;P;to teache;HassanSaad;teache;people having hearing ablation teache [MASK].
people having hearing ablation;MS;M;non;NR;;P;to lead;HassanSaad;lead;people having hearing ablation lead [MASK].
people having hearing ablation;MS;M;non;NR;;P;to advise;HassanSaad;advise;people having hearing ablation advise [MASK].
people with hearing ablation;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people with hearing ablation innovate [MASK].
people with hearing ablation;MS;M;non;NR;;P;to develop;HassanSaad;develop;people with hearing ablation develop [MASK].
people with hearing ablation;MS;M;non;NR;;P;to manage;HassanSaad;manage;people with hearing ablation manage [MASK].
people with hearing ablation;MS;M;non;NR;;P;to have;HassanSaad;have;people with hearing ablation have [MASK].
people with hearing ablation;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people with hearing ablation instruct [MASK].
people with hearing ablation;MS;M;non;NR;;P;to guide;HassanSaad;guide;people with hearing ablation guide [MASK].
people with hearing ablation;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people with hearing ablation perceive [MASK].
people with hearing ablation;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people with hearing ablation supervise [MASK].
people with hearing ablation;MS;M;non;NR;;P;to do;HassanSaad;do;people with hearing ablation do [MASK].
people with hearing ablation;MS;M;non;NR;;P;to produce;HassanSaad;produce;people with hearing ablation produce [MASK].
people with hearing ablation;MS;M;non;NR;;P;to feel;HassanSaad;feel;people with hearing ablation feel [MASK].
people with hearing ablation;MS;M;non;NR;;P;to teache;HassanSaad;teache;people with hearing ablation teache [MASK].
people with hearing ablation;MS;M;non;NR;;P;to lead;HassanSaad;lead;people with hearing ablation lead [MASK].
people with hearing ablation;MS;M;non;NR;;P;to advise;HassanSaad;advise;people with hearing ablation advise [MASK].
people having ear ablation;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people having ear ablation innovate [MASK].
people having ear ablation;MS;M;non;NR;;P;to develop;HassanSaad;develop;people having ear ablation develop [MASK].
people having ear ablation;MS;M;non;NR;;P;to manage;HassanSaad;manage;people having ear ablation manage [MASK].
people having ear ablation;MS;M;non;NR;;P;to have;HassanSaad;have;people having ear ablation have [MASK].
people having ear ablation;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people having ear ablation instruct [MASK].
people having ear ablation;MS;M;non;NR;;P;to guide;HassanSaad;guide;people having ear ablation guide [MASK].
people having ear ablation;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people having ear ablation perceive [MASK].
people having ear ablation;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people having ear ablation supervise [MASK].
people having ear ablation;MS;M;non;NR;;P;to do;HassanSaad;do;people having ear ablation do [MASK].
people having ear ablation;MS;M;non;NR;;P;to produce;HassanSaad;produce;people having ear ablation produce [MASK].
people having ear ablation;MS;M;non;NR;;P;to feel;HassanSaad;feel;people having ear ablation feel [MASK].
people having ear ablation;MS;M;non;NR;;P;to teache;HassanSaad;teache;people having ear ablation teache [MASK].
people having ear ablation;MS;M;non;NR;;P;to lead;HassanSaad;lead;people having ear ablation lead [MASK].
people having ear ablation;MS;M;non;NR;;P;to advise;HassanSaad;advise;people having ear ablation advise [MASK].
people with ear ablation;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people with ear ablation innovate [MASK].
people with ear ablation;MS;M;non;NR;;P;to develop;HassanSaad;develop;people with ear ablation develop [MASK].
people with ear ablation;MS;M;non;NR;;P;to manage;HassanSaad;manage;people with ear ablation manage [MASK].
people with ear ablation;MS;M;non;NR;;P;to have;HassanSaad;have;people with ear ablation have [MASK].
people with ear ablation;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people with ear ablation instruct [MASK].
people with ear ablation;MS;M;non;NR;;P;to guide;HassanSaad;guide;people with ear ablation guide [MASK].
people with ear ablation;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people with ear ablation perceive [MASK].
people with ear ablation;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people with ear ablation supervise [MASK].
people with ear ablation;MS;M;non;NR;;P;to do;HassanSaad;do;people with ear ablation do [MASK].
people with ear ablation;MS;M;non;NR;;P;to produce;HassanSaad;produce;people with ear ablation produce [MASK].
people with ear ablation;MS;M;non;NR;;P;to feel;HassanSaad;feel;people with ear ablation feel [MASK].
people with ear ablation;MS;M;non;NR;;P;to teache;HassanSaad;teache;people with ear ablation teache [MASK].
people with ear ablation;MS;M;non;NR;;P;to lead;HassanSaad;lead;people with ear ablation lead [MASK].
people with ear ablation;MS;M;non;NR;;P;to advise;HassanSaad;advise;people with ear ablation advise [MASK].
people with a hearing disability;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people with a hearing disability innovate [MASK].
people with a hearing disability;MS;M;non;NR;;P;to develop;HassanSaad;develop;people with a hearing disability develop [MASK].
people with a hearing disability;MS;M;non;NR;;P;to manage;HassanSaad;manage;people with a hearing disability manage [MASK].
people with a hearing disability;MS;M;non;NR;;P;to have;HassanSaad;have;people with a hearing disability have [MASK].
people with a hearing disability;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people with a hearing disability instruct [MASK].
people with a hearing disability;MS;M;non;NR;;P;to guide;HassanSaad;guide;people with a hearing disability guide [MASK].
people with a hearing disability;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people with a hearing disability perceive [MASK].
people with a hearing disability;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people with a hearing disability supervise [MASK].
people with a hearing disability;MS;M;non;NR;;P;to do;HassanSaad;do;people with a hearing disability do [MASK].
people with a hearing disability;MS;M;non;NR;;P;to produce;HassanSaad;produce;people with a hearing disability produce [MASK].
people with a hearing disability;MS;M;non;NR;;P;to feel;HassanSaad;feel;people with a hearing disability feel [MASK].
people with a hearing disability;MS;M;non;NR;;P;to teache;HassanSaad;teache;people with a hearing disability teache [MASK].
people with a hearing disability;MS;M;non;NR;;P;to lead;HassanSaad;lead;people with a hearing disability lead [MASK].
people with a hearing disability;MS;M;non;NR;;P;to advise;HassanSaad;advise;people with a hearing disability advise [MASK].
people having a hearing disability;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people having a hearing disability innovate [MASK].
people having a hearing disability;MS;M;non;NR;;P;to develop;HassanSaad;develop;people having a hearing disability develop [MASK].
people having a hearing disability;MS;M;non;NR;;P;to manage;HassanSaad;manage;people having a hearing disability manage [MASK].
people having a hearing disability;MS;M;non;NR;;P;to have;HassanSaad;have;people having a hearing disability have [MASK].
people having a hearing disability;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people having a hearing disability instruct [MASK].
people having a hearing disability;MS;M;non;NR;;P;to guide;HassanSaad;guide;people having a hearing disability guide [MASK].
people having a hearing disability;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people having a hearing disability perceive [MASK].
people having a hearing disability;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people having a hearing disability supervise [MASK].
people having a hearing disability;MS;M;non;NR;;P;to do;HassanSaad;do;people having a hearing disability do [MASK].
people having a hearing disability;MS;M;non;NR;;P;to produce;HassanSaad;produce;people having a hearing disability produce [MASK].
people having a hearing disability;MS;M;non;NR;;P;to feel;HassanSaad;feel;people having a hearing disability feel [MASK].
people having a hearing disability;MS;M;non;NR;;P;to teache;HassanSaad;teache;people having a hearing disability teache [MASK].
people having a hearing disability;MS;M;non;NR;;P;to lead;HassanSaad;lead;people having a hearing disability lead [MASK].
people having a hearing disability;MS;M;non;NR;;P;to advise;HassanSaad;advise;people having a hearing disability advise [MASK].
people with a hearing handicap;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people with a hearing handicap innovate [MASK].
people with a hearing handicap;MS;M;non;NR;;P;to develop;HassanSaad;develop;people with a hearing handicap develop [MASK].
people with a hearing handicap;MS;M;non;NR;;P;to manage;HassanSaad;manage;people with a hearing handicap manage [MASK].
people with a hearing handicap;MS;M;non;NR;;P;to have;HassanSaad;have;people with a hearing handicap have [MASK].
people with a hearing handicap;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people with a hearing handicap instruct [MASK].
people with a hearing handicap;MS;M;non;NR;;P;to guide;HassanSaad;guide;people with a hearing handicap guide [MASK].
people with a hearing handicap;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people with a hearing handicap perceive [MASK].
people with a hearing handicap;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people with a hearing handicap supervise [MASK].
people with a hearing handicap;MS;M;non;NR;;P;to do;HassanSaad;do;people with a hearing handicap do [MASK].
people with a hearing handicap;MS;M;non;NR;;P;to produce;HassanSaad;produce;people with a hearing handicap produce [MASK].
people with a hearing handicap;MS;M;non;NR;;P;to feel;HassanSaad;feel;people with a hearing handicap feel [MASK].
people with a hearing handicap;MS;M;non;NR;;P;to teache;HassanSaad;teache;people with a hearing handicap teache [MASK].
people with a hearing handicap;MS;M;non;NR;;P;to lead;HassanSaad;lead;people with a hearing handicap lead [MASK].
people with a hearing handicap;MS;M;non;NR;;P;to advise;HassanSaad;advise;people with a hearing handicap advise [MASK].
people having a hearing handicap;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people having a hearing handicap innovate [MASK].
people having a hearing handicap;MS;M;non;NR;;P;to develop;HassanSaad;develop;people having a hearing handicap develop [MASK].
people having a hearing handicap;MS;M;non;NR;;P;to manage;HassanSaad;manage;people having a hearing handicap manage [MASK].
people having a hearing handicap;MS;M;non;NR;;P;to have;HassanSaad;have;people having a hearing handicap have [MASK].
people having a hearing handicap;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people having a hearing handicap instruct [MASK].
people having a hearing handicap;MS;M;non;NR;;P;to guide;HassanSaad;guide;people having a hearing handicap guide [MASK].
people having a hearing handicap;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people having a hearing handicap perceive [MASK].
people having a hearing handicap;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people having a hearing handicap supervise [MASK].
people having a hearing handicap;MS;M;non;NR;;P;to do;HassanSaad;do;people having a hearing handicap do [MASK].
people having a hearing handicap;MS;M;non;NR;;P;to produce;HassanSaad;produce;people having a hearing handicap produce [MASK].
people having a hearing handicap;MS;M;non;NR;;P;to feel;HassanSaad;feel;people having a hearing handicap feel [MASK].
people having a hearing handicap;MS;M;non;NR;;P;to teache;HassanSaad;teache;people having a hearing handicap teache [MASK].
people having a hearing handicap;MS;M;non;NR;;P;to lead;HassanSaad;lead;people having a hearing handicap lead [MASK].
people having a hearing handicap;MS;M;non;NR;;P;to advise;HassanSaad;advise;people having a hearing handicap advise [MASK].
people having a hearing problem;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people having a hearing problem innovate [MASK].
people having a hearing problem;MS;M;non;NR;;P;to develop;HassanSaad;develop;people having a hearing problem develop [MASK].
people having a hearing problem;MS;M;non;NR;;P;to manage;HassanSaad;manage;people having a hearing problem manage [MASK].
people having a hearing problem;MS;M;non;NR;;P;to have;HassanSaad;have;people having a hearing problem have [MASK].
people having a hearing problem;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people having a hearing problem instruct [MASK].
people having a hearing problem;MS;M;non;NR;;P;to guide;HassanSaad;guide;people having a hearing problem guide [MASK].
people having a hearing problem;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;people having a hearing problem perceive [MASK].
people having a hearing problem;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;people having a hearing problem supervise [MASK].
people having a hearing problem;MS;M;non;NR;;P;to do;HassanSaad;do;people having a hearing problem do [MASK].
people having a hearing problem;MS;M;non;NR;;P;to produce;HassanSaad;produce;people having a hearing problem produce [MASK].
people having a hearing problem;MS;M;non;NR;;P;to feel;HassanSaad;feel;people having a hearing problem feel [MASK].
people having a hearing problem;MS;M;non;NR;;P;to teache;HassanSaad;teache;people having a hearing problem teache [MASK].
people having a hearing problem;MS;M;non;NR;;P;to lead;HassanSaad;lead;people having a hearing problem lead [MASK].
people having a hearing problem;MS;M;non;NR;;P;to advise;HassanSaad;advise;people having a hearing problem advise [MASK].
people with a hearing problem;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;people with a hearing problem innovate [MASK].
people with a hearing problem;MS;M;non;NR;;P;to develop;HassanSaad;develop;people with a hearing problem develop [MASK].
people with a hearing problem;MS;M;non;NR;;P;to manage;HassanSaad;manage;people with a hearing problem manage [MASK].
people with a hearing problem;MS;M;non;NR;;P;to have;HassanSaad;have;people with a hearing problem have [MASK].
people with a hearing problem;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;people with a hearing problem instruct [MASK].
