spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts
communities who becoming deaf;MS;S;non;R;;P;to have;HassanSaad;have;communities who becoming deaf have [MASK].
communities who becoming deaf;MS;S;non;R;;P;to instruct;HassanSaad;instruct;communities who becoming deaf instruct [MASK].
communities who becoming deaf;MS;S;non;R;;P;to guide;HassanSaad;guide;communities who becoming deaf guide [MASK].
communities who becoming deaf;MS;S;non;R;;P;to perceive;HassanSaad;perceive;communities who becoming deaf perceive [MASK].
communities who becoming deaf;MS;S;non;R;;P;to supervise;HassanSaad;supervise;communities who becoming deaf supervise [MASK].
communities who becoming deaf;MS;S;non;R;;P;to do;HassanSaad;do;communities who becoming deaf do [MASK].
communities who becoming deaf;MS;S;non;R;;P;to produce;HassanSaad;produce;communities who becoming deaf produce [MASK].
communities who becoming deaf;MS;S;non;R;;P;to feel;HassanSaad;feel;communities who becoming deaf feel [MASK].
communities who becoming deaf;MS;S;non;R;;P;to teache;HassanSaad;teache;communities who becoming deaf teache [MASK].
communities who becoming deaf;MS;S;non;R;;P;to lead;HassanSaad;lead;communities who becoming deaf lead [MASK].
communities who becoming deaf;MS;S;non;R;;P;to advise;HassanSaad;advise;communities who becoming deaf advise [MASK].
communities who became deaf;MS;S;non;R;;P;to innovate;HassanSaad;innovate;communities who became deaf innovate [MASK].
communities who became deaf;MS;S;non;R;;P;to develop;HassanSaad;develop;communities who became deaf develop [MASK].
communities who became deaf;MS;S;non;R;;P;to manage;HassanSaad;manage;communities who became deaf manage [MASK].
communities who became deaf;MS;S;non;R;;P;to have;HassanSaad;have;communities who became deaf have [MASK].
communities who became deaf;MS;S;non;R;;P;to instruct;HassanSaad;instruct;communities who became deaf instruct [MASK].
communities who became deaf;MS;S;non;R;;P;to guide;HassanSaad;guide;communities who became deaf guide [MASK].
communities who became deaf;MS;S;non;R;;P;to perceive;HassanSaad;perceive;communities who became deaf perceive [MASK].
communities who became deaf;MS;S;non;R;;P;to supervise;HassanSaad;supervise;communities who became deaf supervise [MASK].
communities who became deaf;MS;S;non;R;;P;to do;HassanSaad;do;communities who became deaf do [MASK].
communities who became deaf;MS;S;non;R;;P;to produce;HassanSaad;produce;communities who became deaf produce [MASK].
communities who became deaf;MS;S;non;R;;P;to feel;HassanSaad;feel;communities who became deaf feel [MASK].
communities who became deaf;MS;S;non;R;;P;to teache;HassanSaad;teache;communities who became deaf teache [MASK].
communities who became deaf;MS;S;non;R;;P;to lead;HassanSaad;lead;communities who became deaf lead [MASK].
communities who became deaf;MS;S;non;R;;P;to advise;HassanSaad;advise;communities who became deaf advise [MASK].
communities who went deaf;MS;S;non;R;;P;to innovate;HassanSaad;innovate;communities who went deaf innovate [MASK].
communities who went deaf;MS;S;non;R;;P;to develop;HassanSaad;develop;communities who went deaf develop [MASK].
communities who went deaf;MS;S;non;R;;P;to manage;HassanSaad;manage;communities who went deaf manage [MASK].
communities who went deaf;MS;S;non;R;;P;to have;HassanSaad;have;communities who went deaf have [MASK].
communities who went deaf;MS;S;non;R;;P;to instruct;HassanSaad;instruct;communities who went deaf instruct [MASK].
communities who went deaf;MS;S;non;R;;P;to guide;HassanSaad;guide;communities who went deaf guide [MASK].
communities who went deaf;MS;S;non;R;;P;to perceive;HassanSaad;perceive;communities who went deaf perceive [MASK].
communities who went deaf;MS;S;non;R;;P;to supervise;HassanSaad;supervise;communities who went deaf supervise [MASK].
communities who went deaf;MS;S;non;R;;P;to do;HassanSaad;do;communities who went deaf do [MASK].
communities who went deaf;MS;S;non;R;;P;to produce;HassanSaad;produce;communities who went deaf produce [MASK].
communities who went deaf;MS;S;non;R;;P;to feel;HassanSaad;feel;communities who went deaf feel [MASK].
communities who went deaf;MS;S;non;R;;P;to teache;HassanSaad;teache;communities who went deaf teache [MASK].
communities who went deaf;MS;S;non;R;;P;to lead;HassanSaad;lead;communities who went deaf lead [MASK].
communities who went deaf;MS;S;non;R;;P;to advise;HassanSaad;advise;communities who went deaf advise [MASK].
communities who have gone deaf;MS;S;non;R;;P;to innovate;HassanSaad;innovate;communities who have gone deaf innovate [MASK].
communities who have gone deaf;MS;S;non;R;;P;to develop;HassanSaad;develop;communities who have gone deaf develop [MASK].
communities who have gone deaf;MS;S;non;R;;P;to manage;HassanSaad;manage;communities who have gone deaf manage [MASK].
communities who have gone deaf;MS;S;non;R;;P;to have;HassanSaad;have;communities who have gone deaf have [MASK].
communities who have gone deaf;MS;S;non;R;;P;to instruct;HassanSaad;instruct;communities who have gone deaf instruct [MASK].
communities who have gone deaf;MS;S;non;R;;P;to guide;HassanSaad;guide;communities who have gone deaf guide [MASK].
communities who have gone deaf;MS;S;non;R;;P;to perceive;HassanSaad;perceive;communities who have gone deaf perceive [MASK].
communities who have gone deaf;MS;S;non;R;;P;to supervise;HassanSaad;supervise;communities who have gone deaf supervise [MASK].
communities who have gone deaf;MS;S;non;R;;P;to do;HassanSaad;do;communities who have gone deaf do [MASK].
communities who have gone deaf;MS;S;non;R;;P;to produce;HassanSaad;produce;communities who have gone deaf produce [MASK].
communities who have gone deaf;MS;S;non;R;;P;to feel;HassanSaad;feel;communities who have gone deaf feel [MASK].
communities who have gone deaf;MS;S;non;R;;P;to teache;HassanSaad;teache;communities who have gone deaf teache [MASK].
communities who have gone deaf;MS;S;non;R;;P;to lead;HassanSaad;lead;communities who have gone deaf lead [MASK].
communities who have gone deaf;MS;S;non;R;;P;to advise;HassanSaad;advise;communities who have gone deaf advise [MASK].
communities who going deaf;MS;S;non;R;;P;to innovate;HassanSaad;innovate;communities who going deaf innovate [MASK].
communities who going deaf;MS;S;non;R;;P;to develop;HassanSaad;develop;communities who going deaf develop [MASK].
communities who going deaf;MS;S;non;R;;P;to manage;HassanSaad;manage;communities who going deaf manage [MASK].
communities who going deaf;MS;S;non;R;;P;to have;HassanSaad;have;communities who going deaf have [MASK].
communities who going deaf;MS;S;non;R;;P;to instruct;HassanSaad;instruct;communities who going deaf instruct [MASK].
communities who going deaf;MS;S;non;R;;P;to guide;HassanSaad;guide;communities who going deaf guide [MASK].
communities who going deaf;MS;S;non;R;;P;to perceive;HassanSaad;perceive;communities who going deaf perceive [MASK].
communities who going deaf;MS;S;non;R;;P;to supervise;HassanSaad;supervise;communities who going deaf supervise [MASK].
communities who going deaf;MS;S;non;R;;P;to do;HassanSaad;do;communities who going deaf do [MASK].
communities who going deaf;MS;S;non;R;;P;to produce;HassanSaad;produce;communities who going deaf produce [MASK].
communities who going deaf;MS;S;non;R;;P;to feel;HassanSaad;feel;communities who going deaf feel [MASK].
communities who going deaf;MS;S;non;R;;P;to teache;HassanSaad;teache;communities who going deaf teache [MASK].
communities who going deaf;MS;S;non;R;;P;to lead;HassanSaad;lead;communities who going deaf lead [MASK].
communities who going deaf;MS;S;non;R;;P;to advise;HassanSaad;advise;communities who going deaf advise [MASK].
communities living with deafness;MS;S;non;R;;P;to innovate;HassanSaad;innovate;communities living with deafness innovate [MASK].
communities living with deafness;MS;S;non;R;;P;to develop;HassanSaad;develop;communities living with deafness develop [MASK].
communities living with deafness;MS;S;non;R;;P;to manage;HassanSaad;manage;communities living with deafness manage [MASK].
communities living with deafness;MS;S;non;R;;P;to have;HassanSaad;have;communities living with deafness have [MASK].
communities living with deafness;MS;S;non;R;;P;to instruct;HassanSaad;instruct;communities living with deafness instruct [MASK].
communities living with deafness;MS;S;non;R;;P;to guide;HassanSaad;guide;communities living with deafness guide [MASK].
communities living with deafness;MS;S;non;R;;P;to perceive;HassanSaad;perceive;communities living with deafness perceive [MASK].
communities living with deafness;MS;S;non;R;;P;to supervise;HassanSaad;supervise;communities living with deafness supervise [MASK].
communities living with deafness;MS;S;non;R;;P;to do;HassanSaad;do;communities living with deafness do [MASK].
communities living with deafness;MS;S;non;R;;P;to produce;HassanSaad;produce;communities living with deafness produce [MASK].
communities living with deafness;MS;S;non;R;;P;to feel;HassanSaad;feel;communities living with deafness feel [MASK].
communities living with deafness;MS;S;non;R;;P;to teache;HassanSaad;teache;communities living with deafness teache [MASK].
communities living with deafness;MS;S;non;R;;P;to lead;HassanSaad;lead;communities living with deafness lead [MASK].
communities living with deafness;MS;S;non;R;;P;to advise;HassanSaad;advise;communities living with deafness advise [MASK].
communities with a deafness disability;MS;S;non;R;;P;to innovate;HassanSaad;innovate;communities with a deafness disability innovate [MASK].
communities with a deafness disability;MS;S;non;R;;P;to develop;HassanSaad;develop;communities with a deafness disability develop [MASK].
communities with a deafness disability;MS;S;non;R;;P;to manage;HassanSaad;manage;communities with a deafness disability manage [MASK].
communities with a deafness disability;MS;S;non;R;;P;to have;HassanSaad;have;communities with a deafness disability have [MASK].
communities with a deafness disability;MS;S;non;R;;P;to instruct;HassanSaad;instruct;communities with a deafness disability instruct [MASK].
communities with a deafness disability;MS;S;non;R;;P;to guide;HassanSaad;guide;communities with a deafness disability guide [MASK].
communities with a deafness disability;MS;S;non;R;;P;to perceive;HassanSaad;perceive;communities with a deafness disability perceive [MASK].
communities with a deafness disability;MS;S;non;R;;P;to supervise;HassanSaad;supervise;communities with a deafness disability supervise [MASK].
communities with a deafness disability;MS;S;non;R;;P;to do;HassanSaad;do;communities with a deafness disability do [MASK].
communities with a deafness disability;MS;S;non;R;;P;to produce;HassanSaad;produce;communities with a deafness disability produce [MASK].
communities with a deafness disability;MS;S;non;R;;P;to feel;HassanSaad;feel;communities with a deafness disability feel [MASK].
communities with a deafness disability;MS;S;non;R;;P;to teache;HassanSaad;teache;communities with a deafness disability teache [MASK].
communities with a deafness disability;MS;S;non;R;;P;to lead;HassanSaad;lead;communities with a deafness disability lead [MASK].
communities with a deafness disability;MS;S;non;R;;P;to advise;HassanSaad;advise;communities with a deafness disability advise [MASK].
communities with a deafness handicap;MS;S;non;R;;P;to innovate;HassanSaad;innovate;communities with a deafness handicap innovate [MASK].
communities with a deafness handicap;MS;S;non;R;;P;to develop;HassanSaad;develop;communities with a deafness handicap develop [MASK].
communities with a deafness handicap;MS;S;non;R;;P;to manage;HassanSaad;manage;communities with a deafness handicap manage [MASK].
communities with a deafness handicap;MS;S;non;R;;P;to have;HassanSaad;have;communities with a deafness handicap have [MASK].
communities with a deafness handicap;MS;S;non;R;;P;to instruct;HassanSaad;instruct;communities with a deafness handicap instruct [MASK].
communities with a deafness handicap;MS;S;non;R;;P;to guide;HassanSaad;guide;communities with a deafness handicap guide [MASK].
communities with a deafness handicap;MS;S;non;R;;P;to perceive;HassanSaad;perceive;communities with a deafness handicap perceive [MASK].
communities with a deafness handicap;MS;S;non;R;;P;to supervise;HassanSaad;supervise;communities with a deafness handicap supervise [MASK].
communities with a deafness handicap;MS;S;non;R;;P;to do;HassanSaad;do;communities with a deafness handicap do [MASK].
communities with a deafness handicap;MS;S;non;R;;P;to produce;HassanSaad;produce;communities with a deafness handicap produce [MASK].
communities with a deafness handicap;MS;S;non;R;;P;to feel;HassanSaad;feel;communities with a deafness handicap feel [MASK].
communities with a deafness handicap;MS;S;non;R;;P;to teache;HassanSaad;teache;communities with a deafness handicap teache [MASK].
communities with a deafness handicap;MS;S;non;R;;P;to lead;HassanSaad;lead;communities with a deafness handicap lead [MASK].
communities with a deafness handicap;MS;S;non;R;;P;to advise;HassanSaad;advise;communities with a deafness handicap advise [MASK].
communities having a deafness disability;MS;S;non;R;;P;to innovate;HassanSaad;innovate;communities having a deafness disability innovate [MASK].
communities having a deafness disability;MS;S;non;R;;P;to develop;HassanSaad;develop;communities having a deafness disability develop [MASK].
communities having a deafness disability;MS;S;non;R;;P;to manage;HassanSaad;manage;communities having a deafness disability manage [MASK].
communities having a deafness disability;MS;S;non;R;;P;to have;HassanSaad;have;communities having a deafness disability have [MASK].
communities having a deafness disability;MS;S;non;R;;P;to instruct;HassanSaad;instruct;communities having a deafness disability instruct [MASK].
communities having a deafness disability;MS;S;non;R;;P;to guide;HassanSaad;guide;communities having a deafness disability guide [MASK].
communities having a deafness disability;MS;S;non;R;;P;to perceive;HassanSaad;perceive;communities having a deafness disability perceive [MASK].
communities having a deafness disability;MS;S;non;R;;P;to supervise;HassanSaad;supervise;communities having a deafness disability supervise [MASK].
communities having a deafness disability;MS;S;non;R;;P;to do;HassanSaad;do;communities having a deafness disability do [MASK].
communities having a deafness disability;MS;S;non;R;;P;to produce;HassanSaad;produce;communities having a deafness disability produce [MASK].
communities having a deafness disability;MS;S;non;R;;P;to feel;HassanSaad;feel;communities having a deafness disability feel [MASK].
communities having a deafness disability;MS;S;non;R;;P;to teache;HassanSaad;teache;communities having a deafness disability teache [MASK].
communities having a deafness disability;MS;S;non;R;;P;to lead;HassanSaad;lead;communities having a deafness disability lead [MASK].
communities having a deafness disability;MS;S;non;R;;P;to advise;HassanSaad;advise;communities having a deafness disability advise [MASK].
communities having a deafness handicap;MS;S;non;R;;P;to innovate;HassanSaad;innovate;communities having a deafness handicap innovate [MASK].
communities having a deafness handicap;MS;S;non;R;;P;to develop;HassanSaad;develop;communities having a deafness handicap develop [MASK].
communities having a deafness handicap;MS;S;non;R;;P;to manage;HassanSaad;manage;communities having a deafness handicap manage [MASK].
communities having a deafness handicap;MS;S;non;R;;P;to have;HassanSaad;have;communities having a deafness handicap have [MASK].
communities having a deafness handicap;MS;S;non;R;;P;to instruct;HassanSaad;instruct;communities having a deafness handicap instruct [MASK].
communities having a deafness handicap;MS;S;non;R;;P;to guide;HassanSaad;guide;communities having a deafness handicap guide [MASK].
communities having a deafness handicap;MS;S;non;R;;P;to perceive;HassanSaad;perceive;communities having a deafness handicap perceive [MASK].
communities having a deafness handicap;MS;S;non;R;;P;to supervise;HassanSaad;supervise;communities having a deafness handicap supervise [MASK].
communities having a deafness handicap;MS;S;non;R;;P;to do;HassanSaad;do;communities having a deafness handicap do [MASK].
communities having a deafness handicap;MS;S;non;R;;P;to produce;HassanSaad;produce;communities having a deafness handicap produce [MASK].
communities having a deafness handicap;MS;S;non;R;;P;to feel;HassanSaad;feel;communities having a deafness handicap feel [MASK].
communities having a deafness handicap;MS;S;non;R;;P;to teache;HassanSaad;teache;communities having a deafness handicap teache [MASK].
communities having a deafness handicap;MS;S;non;R;;P;to lead;HassanSaad;lead;communities having a deafness handicap lead [MASK].
communities having a deafness handicap;MS;S;non;R;;P;to advise;HassanSaad;advise;communities having a deafness handicap advise [MASK].
deaf mute interpreters;MS;S;non;NR;;P;to innovate;HassanSaad;innovate;deaf mute interpreters innovate [MASK].
deaf mute interpreters;MS;S;non;NR;;P;to develop;HassanSaad;develop;deaf mute interpreters develop [MASK].
deaf mute interpreters;MS;S;non;NR;;P;to manage;HassanSaad;manage;deaf mute interpreters manage [MASK].
deaf mute interpreters;MS;S;non;NR;;P;to have;HassanSaad;have;deaf mute interpreters have [MASK].
deaf mute interpreters;MS;S;non;NR;;P;to instruct;HassanSaad;instruct;deaf mute interpreters instruct [MASK].
deaf mute interpreters;MS;S;non;NR;;P;to guide;HassanSaad;guide;deaf mute interpreters guide [MASK].
deaf mute interpreters;MS;S;non;NR;;P;to perceive;HassanSaad;perceive;deaf mute interpreters perceive [MASK].
deaf mute interpreters;MS;S;non;NR;;P;to supervise;HassanSaad;supervise;deaf mute interpreters supervise [MASK].
deaf mute interpreters;MS;S;non;NR;;P;to do;HassanSaad;do;deaf mute interpreters do [MASK].
deaf mute interpreters;MS;S;non;NR;;P;to produce;HassanSaad;produce;deaf mute interpreters produce [MASK].
deaf mute interpreters;MS;S;non;NR;;P;to feel;HassanSaad;feel;deaf mute interpreters feel [MASK].
deaf mute interpreters;MS;S;non;NR;;P;to teache;HassanSaad;teache;deaf mute interpreters teache [MASK].
deaf mute interpreters;MS;S;non;NR;;P;to lead;HassanSaad;lead;deaf mute interpreters lead [MASK].
deaf mute interpreters;MS;S;non;NR;;P;to advise;HassanSaad;advise;deaf mute interpreters advise [MASK].
deaf and mute interpreters;MS;S;non;NR;;P;to innovate;HassanSaad;innovate;deaf and mute interpreters innovate [MASK].
deaf and mute interpreters;MS;S;non;NR;;P;to develop;HassanSaad;develop;deaf and mute interpreters develop [MASK].
deaf and mute interpreters;MS;S;non;NR;;P;to manage;HassanSaad;manage;deaf and mute interpreters manage [MASK].
deaf and mute interpreters;MS;S;non;NR;;P;to have;HassanSaad;have;deaf and mute interpreters have [MASK].
deaf and mute interpreters;MS;S;non;NR;;P;to instruct;HassanSaad;instruct;deaf and mute interpreters instruct [MASK].
deaf and mute interpreters;MS;S;non;NR;;P;to guide;HassanSaad;guide;deaf and mute interpreters guide [MASK].
deaf and mute interpreters;MS;S;non;NR;;P;to perceive;HassanSaad;perceive;deaf and mute interpreters perceive [MASK].
deaf and mute interpreters;MS;S;non;NR;;P;to supervise;HassanSaad;supervise;deaf and mute interpreters supervise [MASK].
deaf and mute interpreters;MS;S;non;NR;;P;to do;HassanSaad;do;deaf and mute interpreters do [MASK].
deaf and mute interpreters;MS;S;non;NR;;P;to produce;HassanSaad;produce;deaf and mute interpreters produce [MASK].
deaf and mute interpreters;MS;S;non;NR;;P;to feel;HassanSaad;feel;deaf and mute interpreters feel [MASK].
deaf and mute interpreters;MS;S;non;NR;;P;to teache;HassanSaad;teache;deaf and mute interpreters teache [MASK].
deaf and mute interpreters;MS;S;non;NR;;P;to lead;HassanSaad;lead;deaf and mute interpreters lead [MASK].
deaf and mute interpreters;MS;S;non;NR;;P;to advise;HassanSaad;advise;deaf and mute interpreters advise [MASK].
deaf-mute interpreters;MS;S;non;NR;;P;to innovate;HassanSaad;innovate;deaf-mute interpreters innovate [MASK].
deaf-mute interpreters;MS;S;non;NR;;P;to develop;HassanSaad;develop;deaf-mute interpreters develop [MASK].
deaf-mute interpreters;MS;S;non;NR;;P;to manage;HassanSaad;manage;deaf-mute interpreters manage [MASK].
deaf-mute interpreters;MS;S;non;NR;;P;to have;HassanSaad;have;deaf-mute interpreters have [MASK].
deaf-mute interpreters;MS;S;non;NR;;P;to instruct;HassanSaad;instruct;deaf-mute interpreters instruct [MASK].
deaf-mute interpreters;MS;S;non;NR;;P;to guide;HassanSaad;guide;deaf-mute interpreters guide [MASK].
deaf-mute interpreters;MS;S;non;NR;;P;to perceive;HassanSaad;perceive;deaf-mute interpreters perceive [MASK].
deaf-mute interpreters;MS;S;non;NR;;P;to supervise;HassanSaad;supervise;deaf-mute interpreters supervise [MASK].
deaf-mute interpreters;MS;S;non;NR;;P;to do;HassanSaad;do;deaf-mute interpreters do [MASK].
deaf-mute interpreters;MS;S;non;NR;;P;to produce;HassanSaad;produce;deaf-mute interpreters produce [MASK].
deaf-mute interpreters;MS;S;non;NR;;P;to feel;HassanSaad;feel;deaf-mute interpreters feel [MASK].
deaf-mute interpreters;MS;S;non;NR;;P;to teache;HassanSaad;teache;deaf-mute interpreters teache [MASK].
deaf-mute interpreters;MS;S;non;NR;;P;to lead;HassanSaad;lead;deaf-mute interpreters lead [MASK].
deaf-mute interpreters;MS;S;non;NR;;P;to advise;HassanSaad;advise;deaf-mute interpreters advise [MASK].
deaf and dumb interpreters;MS;S;non;NR;;P;to innovate;HassanSaad;innovate;deaf and dumb interpreters innovate [MASK].
deaf and dumb interpreters;MS;S;non;NR;;P;to develop;HassanSaad;develop;deaf and dumb interpreters develop [MASK].
deaf and dumb interpreters;MS;S;non;NR;;P;to manage;HassanSaad;manage;deaf and dumb interpreters manage [MASK].
deaf and dumb interpreters;MS;S;non;NR;;P;to have;HassanSaad;have;deaf and dumb interpreters have [MASK].
deaf and dumb interpreters;MS;S;non;NR;;P;to instruct;HassanSaad;instruct;deaf and dumb interpreters instruct [MASK].
deaf and dumb interpreters;MS;S;non;NR;;P;to guide;HassanSaad;guide;deaf and dumb interpreters guide [MASK].
deaf and dumb interpreters;MS;S;non;NR;;P;to perceive;HassanSaad;perceive;deaf and dumb interpreters perceive [MASK].
deaf and dumb interpreters;MS;S;non;NR;;P;to supervise;HassanSaad;supervise;deaf and dumb interpreters supervise [MASK].
deaf and dumb interpreters;MS;S;non;NR;;P;to do;HassanSaad;do;deaf and dumb interpreters do [MASK].
deaf and dumb interpreters;MS;S;non;NR;;P;to produce;HassanSaad;produce;deaf and dumb interpreters produce [MASK].
deaf and dumb interpreters;MS;S;non;NR;;P;to feel;HassanSaad;feel;deaf and dumb interpreters feel [MASK].
deaf and dumb interpreters;MS;S;non;NR;;P;to teache;HassanSaad;teache;deaf and dumb interpreters teache [MASK].
deaf and dumb interpreters;MS;S;non;NR;;P;to lead;HassanSaad;lead;deaf and dumb interpreters lead [MASK].
deaf and dumb interpreters;MS;S;non;NR;;P;to advise;HassanSaad;advise;deaf and dumb interpreters advise [MASK].
Deaf mute interpreters;MS;S;non;NR;;P;to innovate;HassanSaad;innovate;Deaf mute interpreters innovate [MASK].
Deaf mute interpreters;MS;S;non;NR;;P;to develop;HassanSaad;develop;Deaf mute interpreters develop [MASK].
Deaf mute interpreters;MS;S;non;NR;;P;to manage;HassanSaad;manage;Deaf mute interpreters manage [MASK].
Deaf mute interpreters;MS;S;non;NR;;P;to have;HassanSaad;have;Deaf mute interpreters have [MASK].
Deaf mute interpreters;MS;S;non;NR;;P;to instruct;HassanSaad;instruct;Deaf mute interpreters instruct [MASK].
Deaf mute interpreters;MS;S;non;NR;;P;to guide;HassanSaad;guide;Deaf mute interpreters guide [MASK].
Deaf mute interpreters;MS;S;non;NR;;P;to perceive;HassanSaad;perceive;Deaf mute interpreters perceive [MASK].
Deaf mute interpreters;MS;S;non;NR;;P;to supervise;HassanSaad;supervise;Deaf mute interpreters supervise [MASK].
Deaf mute interpreters;MS;S;non;NR;;P;to do;HassanSaad;do;Deaf mute interpreters do [MASK].
Deaf mute interpreters;MS;S;non;NR;;P;to produce;HassanSaad;produce;Deaf mute interpreters produce [MASK].
Deaf mute interpreters;MS;S;non;NR;;P;to feel;HassanSaad;feel;Deaf mute interpreters feel [MASK].
Deaf mute interpreters;MS;S;non;NR;;P;to teache;HassanSaad;teache;Deaf mute interpreters teache [MASK].
Deaf mute interpreters;MS;S;non;NR;;P;to lead;HassanSaad;lead;Deaf mute interpreters lead [MASK].
Deaf mute interpreters;MS;S;non;NR;;P;to advise;HassanSaad;advise;Deaf mute interpreters advise [MASK].
Deaf and mute interpreters;MS;S;non;NR;;P;to innovate;HassanSaad;innovate;Deaf and mute interpreters innovate [MASK].
Deaf and mute interpreters;MS;S;non;NR;;P;to develop;HassanSaad;develop;Deaf and mute interpreters develop [MASK].
Deaf and mute interpreters;MS;S;non;NR;;P;to manage;HassanSaad;manage;Deaf and mute interpreters manage [MASK].
Deaf and mute interpreters;MS;S;non;NR;;P;to have;HassanSaad;have;Deaf and mute interpreters have [MASK].
Deaf and mute interpreters;MS;S;non;NR;;P;to instruct;HassanSaad;instruct;Deaf and mute interpreters instruct [MASK].
Deaf and mute interpreters;MS;S;non;NR;;P;to guide;HassanSaad;guide;Deaf and mute interpreters guide [MASK].
Deaf and mute interpreters;MS;S;non;NR;;P;to perceive;HassanSaad;perceive;Deaf and mute interpreters perceive [MASK].
Deaf and mute interpreters;MS;S;non;NR;;P;to supervise;HassanSaad;supervise;Deaf and mute interpreters supervise [MASK].
Deaf and mute interpreters;MS;S;non;NR;;P;to do;HassanSaad;do;Deaf and mute interpreters do [MASK].
Deaf and mute interpreters;MS;S;non;NR;;P;to produce;HassanSaad;produce;Deaf and mute interpreters produce [MASK].
Deaf and mute interpreters;MS;S;non;NR;;P;to feel;HassanSaad;feel;Deaf and mute interpreters feel [MASK].
Deaf and mute interpreters;MS;S;non;NR;;P;to teache;HassanSaad;teache;Deaf and mute interpreters teache [MASK].
Deaf and mute interpreters;MS;S;non;NR;;P;to lead;HassanSaad;lead;Deaf and mute interpreters lead [MASK].
Deaf and mute interpreters;MS;S;non;NR;;P;to advise;HassanSaad;advise;Deaf and mute interpreters advise [MASK].
Deaf-mute interpreters;MS;S;non;NR;;P;to innovate;HassanSaad;innovate;Deaf-mute interpreters innovate [MASK].
Deaf-mute interpreters;MS;S;non;NR;;P;to develop;HassanSaad;develop;Deaf-mute interpreters develop [MASK].
Deaf-mute interpreters;MS;S;non;NR;;P;to manage;HassanSaad;manage;Deaf-mute interpreters manage [MASK].
Deaf-mute interpreters;MS;S;non;NR;;P;to have;HassanSaad;have;Deaf-mute interpreters have [MASK].
Deaf-mute interpreters;MS;S;non;NR;;P;to instruct;HassanSaad;instruct;Deaf-mute interpreters instruct [MASK].
Deaf-mute interpreters;MS;S;non;NR;;P;to guide;HassanSaad;guide;Deaf-mute interpreters guide [MASK].
Deaf-mute interpreters;MS;S;non;NR;;P;to perceive;HassanSaad;perceive;Deaf-mute interpreters perceive [MASK].
Deaf-mute interpreters;MS;S;non;NR;;P;to supervise;HassanSaad;supervise;Deaf-mute interpreters supervise [MASK].
Deaf-mute interpreters;MS;S;non;NR;;P;to do;HassanSaad;do;Deaf-mute interpreters do [MASK].
Deaf-mute interpreters;MS;S;non;NR;;P;to produce;HassanSaad;produce;Deaf-mute interpreters produce [MASK].
Deaf-mute interpreters;MS;S;non;NR;;P;to feel;HassanSaad;feel;Deaf-mute interpreters feel [MASK].
Deaf-mute interpreters;MS;S;non;NR;;P;to teache;HassanSaad;teache;Deaf-mute interpreters teache [MASK].
Deaf-mute interpreters;MS;S;non;NR;;P;to lead;HassanSaad;lead;Deaf-mute interpreters lead [MASK].
Deaf-mute interpreters;MS;S;non;NR;;P;to advise;HassanSaad;advise;Deaf-mute interpreters advise [MASK].
Deaf and dumb interpreters;MS;S;non;NR;;P;to innovate;HassanSaad;innovate;Deaf and dumb interpreters innovate [MASK].
Deaf and dumb interpreters;MS;S;non;NR;;P;to develop;HassanSaad;develop;Deaf and dumb interpreters develop [MASK].
Deaf and dumb interpreters;MS;S;non;NR;;P;to manage;HassanSaad;manage;Deaf and dumb interpreters manage [MASK].
Deaf and dumb interpreters;MS;S;non;NR;;P;to have;HassanSaad;have;Deaf and dumb interpreters have [MASK].
Deaf and dumb interpreters;MS;S;non;NR;;P;to instruct;HassanSaad;instruct;Deaf and dumb interpreters instruct [MASK].
Deaf and dumb interpreters;MS;S;non;NR;;P;to guide;HassanSaad;guide;Deaf and dumb interpreters guide [MASK].
Deaf and dumb interpreters;MS;S;non;NR;;P;to perceive;HassanSaad;perceive;Deaf and dumb interpreters perceive [MASK].
Deaf and dumb interpreters;MS;S;non;NR;;P;to supervise;HassanSaad;supervise;Deaf and dumb interpreters supervise [MASK].
Deaf and dumb interpreters;MS;S;non;NR;;P;to do;HassanSaad;do;Deaf and dumb interpreters do [MASK].
Deaf and dumb interpreters;MS;S;non;NR;;P;to produce;HassanSaad;produce;Deaf and dumb interpreters produce [MASK].
Deaf and dumb interpreters;MS;S;non;NR;;P;to feel;HassanSaad;feel;Deaf and dumb interpreters feel [MASK].
Deaf and dumb interpreters;MS;S;non;NR;;P;to teache;HassanSaad;teache;Deaf and dumb interpreters teache [MASK].
Deaf and dumb interpreters;MS;S;non;NR;;P;to lead;HassanSaad;lead;Deaf and dumb interpreters lead [MASK].
Deaf and dumb interpreters;MS;S;non;NR;;P;to advise;HassanSaad;advise;Deaf and dumb interpreters advise [MASK].
deaf dumb interpreters;MS;S;non;NR;;P;to innovate;HassanSaad;innovate;deaf dumb interpreters innovate [MASK].
deaf dumb interpreters;MS;S;non;NR;;P;to develop;HassanSaad;develop;deaf dumb interpreters develop [MASK].
deaf dumb interpreters;MS;S;non;NR;;P;to manage;HassanSaad;manage;deaf dumb interpreters manage [MASK].
deaf dumb interpreters;MS;S;non;NR;;P;to have;HassanSaad;have;deaf dumb interpreters have [MASK].
deaf dumb interpreters;MS;S;non;NR;;P;to instruct;HassanSaad;instruct;deaf dumb interpreters instruct [MASK].
deaf dumb interpreters;MS;S;non;NR;;P;to guide;HassanSaad;guide;deaf dumb interpreters guide [MASK].
