spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts
anybody normal hearing;NMS;NMS;non;NR;;S;to feel;HassanSaad;feels;anybody normal hearing feels [MASK].
anybody normal hearing;NMS;NMS;non;NR;;S;to teache;HassanSaad;teaches;anybody normal hearing teaches [MASK].
anybody normal hearing;NMS;NMS;non;NR;;S;to lead;HassanSaad;leads;anybody normal hearing leads [MASK].
anybody normal hearing;NMS;NMS;non;NR;;S;to advise;HassanSaad;advises;anybody normal hearing advises [MASK].
anybody typical hearing;NMS;NMS;non;R;;S;to innovate;HassanSaad;innovates;anybody typical hearing innovates [MASK].
anybody typical hearing;NMS;NMS;non;R;;S;to develop;HassanSaad;develops;anybody typical hearing develops [MASK].
anybody typical hearing;NMS;NMS;non;R;;S;to manage;HassanSaad;manages;anybody typical hearing manages [MASK].
anybody typical hearing;NMS;NMS;non;R;;S;to have;HassanSaad;has;anybody typical hearing has [MASK].
anybody typical hearing;NMS;NMS;non;R;;S;to instruct;HassanSaad;instructs;anybody typical hearing instructs [MASK].
anybody typical hearing;NMS;NMS;non;R;;S;to guide;HassanSaad;guides;anybody typical hearing guides [MASK].
anybody typical hearing;NMS;NMS;non;R;;S;to perceive;HassanSaad;perceives;anybody typical hearing perceives [MASK].
anybody typical hearing;NMS;NMS;non;R;;S;to supervise;HassanSaad;supervises;anybody typical hearing supervises [MASK].
anybody typical hearing;NMS;NMS;non;R;;S;to do;HassanSaad;does;anybody typical hearing does [MASK].
anybody typical hearing;NMS;NMS;non;R;;S;to produce;HassanSaad;produces;anybody typical hearing produces [MASK].
anybody typical hearing;NMS;NMS;non;R;;S;to feel;HassanSaad;feels;anybody typical hearing feels [MASK].
anybody typical hearing;NMS;NMS;non;R;;S;to teache;HassanSaad;teaches;anybody typical hearing teaches [MASK].
anybody typical hearing;NMS;NMS;non;R;;S;to lead;HassanSaad;leads;anybody typical hearing leads [MASK].
anybody typical hearing;NMS;NMS;non;R;;S;to advise;HassanSaad;advises;anybody typical hearing advises [MASK].
normal hearing community;NMS;NMS;non;NR;;S;to innovate;HassanSaad;innovates;normal hearing community innovates [MASK].
normal hearing community;NMS;NMS;non;NR;;S;to develop;HassanSaad;develops;normal hearing community develops [MASK].
normal hearing community;NMS;NMS;non;NR;;S;to manage;HassanSaad;manages;normal hearing community manages [MASK].
normal hearing community;NMS;NMS;non;NR;;S;to have;HassanSaad;has;normal hearing community has [MASK].
normal hearing community;NMS;NMS;non;NR;;S;to instruct;HassanSaad;instructs;normal hearing community instructs [MASK].
normal hearing community;NMS;NMS;non;NR;;S;to guide;HassanSaad;guides;normal hearing community guides [MASK].
normal hearing community;NMS;NMS;non;NR;;S;to perceive;HassanSaad;perceives;normal hearing community perceives [MASK].
normal hearing community;NMS;NMS;non;NR;;S;to supervise;HassanSaad;supervises;normal hearing community supervises [MASK].
normal hearing community;NMS;NMS;non;NR;;S;to do;HassanSaad;does;normal hearing community does [MASK].
normal hearing community;NMS;NMS;non;NR;;S;to produce;HassanSaad;produces;normal hearing community produces [MASK].
normal hearing community;NMS;NMS;non;NR;;S;to feel;HassanSaad;feels;normal hearing community feels [MASK].
normal hearing community;NMS;NMS;non;NR;;S;to teache;HassanSaad;teaches;normal hearing community teaches [MASK].
normal hearing community;NMS;NMS;non;NR;;S;to lead;HassanSaad;leads;normal hearing community leads [MASK].
normal hearing community;NMS;NMS;non;NR;;S;to advise;HassanSaad;advises;normal hearing community advises [MASK].
typical hearing community;NMS;NMS;non;R;;S;to innovate;HassanSaad;innovates;typical hearing community innovates [MASK].
typical hearing community;NMS;NMS;non;R;;S;to develop;HassanSaad;develops;typical hearing community develops [MASK].
typical hearing community;NMS;NMS;non;R;;S;to manage;HassanSaad;manages;typical hearing community manages [MASK].
typical hearing community;NMS;NMS;non;R;;S;to have;HassanSaad;has;typical hearing community has [MASK].
typical hearing community;NMS;NMS;non;R;;S;to instruct;HassanSaad;instructs;typical hearing community instructs [MASK].
typical hearing community;NMS;NMS;non;R;;S;to guide;HassanSaad;guides;typical hearing community guides [MASK].
typical hearing community;NMS;NMS;non;R;;S;to perceive;HassanSaad;perceives;typical hearing community perceives [MASK].
typical hearing community;NMS;NMS;non;R;;S;to supervise;HassanSaad;supervises;typical hearing community supervises [MASK].
typical hearing community;NMS;NMS;non;R;;S;to do;HassanSaad;does;typical hearing community does [MASK].
typical hearing community;NMS;NMS;non;R;;S;to produce;HassanSaad;produces;typical hearing community produces [MASK].
typical hearing community;NMS;NMS;non;R;;S;to feel;HassanSaad;feels;typical hearing community feels [MASK].
typical hearing community;NMS;NMS;non;R;;S;to teache;HassanSaad;teaches;typical hearing community teaches [MASK].
typical hearing community;NMS;NMS;non;R;;S;to lead;HassanSaad;leads;typical hearing community leads [MASK].
typical hearing community;NMS;NMS;non;R;;S;to advise;HassanSaad;advises;typical hearing community advises [MASK].
