spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts;mask1;score1;sequence1;mask2;score2;sequence2;mask3;score3;sequence3
everyone deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to manage;HassanSaad;manage;everyone deaf and hard of hearing with additional needs manage [MASK].;it;0.183349609375;everyone deaf and hard of hearing with additional needs manage it.;this;0.15973594784736633;everyone deaf and hard of hearing with additional needs manage this.;well;0.10210774093866348;everyone deaf and hard of hearing with additional needs manage well.
everyone deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to have;HassanSaad;have;everyone deaf and hard of hearing with additional needs have [MASK].;autism;0.10694855451583862;everyone deaf and hard of hearing with additional needs have autism.;dementia;0.07057592272758484;everyone deaf and hard of hearing with additional needs have dementia.;disabilities;0.05872930586338043;everyone deaf and hard of hearing with additional needs have disabilities.
everyone deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to instruct;HassanSaad;instruct;everyone deaf and hard of hearing with additional needs instruct [MASK].;##ive;0.06696902960538864;everyone deaf and hard of hearing with additional needs instructive.;them;0.06033950299024582;everyone deaf and hard of hearing with additional needs instruct them.;##s;0.052301473915576935;everyone deaf and hard of hearing with additional needs instructs.
everyone deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to guide;HassanSaad;guide;everyone deaf and hard of hearing with additional needs guide [MASK].;them;0.06578477472066879;everyone deaf and hard of hearing with additional needs guide them.;you;0.06088990345597267;everyone deaf and hard of hearing with additional needs guide you.;me;0.0413634330034256;everyone deaf and hard of hearing with additional needs guide me.
everyone deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to perceive;HassanSaad;perceive;everyone deaf and hard of hearing with additional needs perceive [MASK].;this;0.33689624071121216;everyone deaf and hard of hearing with additional needs perceive this.;it;0.15308405458927155;everyone deaf and hard of hearing with additional needs perceive it.;##s;0.04361875727772713;everyone deaf and hard of hearing with additional needs perceives.
everyone deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to supervise;HassanSaad;supervise;everyone deaf and hard of hearing with additional needs supervise [MASK].;##s;0.8406102061271667;everyone deaf and hard of hearing with additional needs supervises.;them;0.018255384638905525;everyone deaf and hard of hearing with additional needs supervise them.;him;0.012474213726818562;everyone deaf and hard of hearing with additional needs supervise him.
everyone deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to do;HassanSaad;do;everyone deaf and hard of hearing with additional needs do [MASK].;so;0.26745784282684326;everyone deaf and hard of hearing with additional needs do so.;not;0.17311477661132812;everyone deaf and hard of hearing with additional needs do not.;it;0.09682432562112808;everyone deaf and hard of hearing with additional needs do it.
everyone deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to produce;HassanSaad;produce;everyone deaf and hard of hearing with additional needs produce [MASK].;aids;0.07653335481882095;everyone deaf and hard of hearing with additional needs produce aids.;deaf;0.06741850078105927;everyone deaf and hard of hearing with additional needs produce deaf.;problems;0.052799124270677567;everyone deaf and hard of hearing with additional needs produce problems.
everyone deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to feel;HassanSaad;feel;everyone deaf and hard of hearing with additional needs feel [MASK].;welcome;0.26388469338417053;everyone deaf and hard of hearing with additional needs feel welcome.;safe;0.05900773033499718;everyone deaf and hard of hearing with additional needs feel safe.;comfortable;0.055726759135723114;everyone deaf and hard of hearing with additional needs feel comfortable.
everyone deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to teache;HassanSaad;teache;everyone deaf and hard of hearing with additional needs teache [MASK].;it;0.027789238840341568;everyone deaf and hard of hearing with additional needs teache it.;more;0.019362086430191994;everyone deaf and hard of hearing with additional needs teache more.;this;0.018498070538043976;everyone deaf and hard of hearing with additional needs teache this.
everyone deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to lead;HassanSaad;lead;everyone deaf and hard of hearing with additional needs lead [MASK].;in;0.04349595680832863;everyone deaf and hard of hearing with additional needs lead in.;home;0.03128349035978317;everyone deaf and hard of hearing with additional needs lead home.;to;0.030941033735871315;everyone deaf and hard of hearing with additional needs lead to.
everyone deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to advise;HassanSaad;advise;everyone deaf and hard of hearing with additional needs advise [MASK].;this;0.14113545417785645;everyone deaf and hard of hearing with additional needs advise this.;me;0.07082261145114899;everyone deaf and hard of hearing with additional needs advise me.;it;0.05901653319597244;everyone deaf and hard of hearing with additional needs advise it.
everyone deaf or hard of hearing with additional needs;MS;MS;non;R;;P;to innovate;HassanSaad;innovate;everyone deaf or hard of hearing with additional needs innovate [MASK].;today;0.08967520296573639;everyone deaf or hard of hearing with additional needs innovate today.;it;0.04673067852854729;everyone deaf or hard of hearing with additional needs innovate it.;quickly;0.03774590417742729;everyone deaf or hard of hearing with additional needs innovate quickly.
everyone deaf or hard of hearing with additional needs;MS;MS;non;R;;P;to develop;HassanSaad;develop;everyone deaf or hard of hearing with additional needs develop [MASK].;disabilities;0.1050996258854866;everyone deaf or hard of hearing with additional needs develop disabilities.;aids;0.08208578824996948;everyone deaf or hard of hearing with additional needs develop aids.;dementia;0.06592119485139847;everyone deaf or hard of hearing with additional needs develop dementia.
everyone deaf or hard of hearing with additional needs;MS;MS;non;R;;P;to manage;HassanSaad;manage;everyone deaf or hard of hearing with additional needs manage [MASK].;it;0.19280461966991425;everyone deaf or hard of hearing with additional needs manage it.;this;0.15510796010494232;everyone deaf or hard of hearing with additional needs manage this.;well;0.07524374127388;everyone deaf or hard of hearing with additional needs manage well.
everyone deaf or hard of hearing with additional needs;MS;MS;non;R;;P;to have;HassanSaad;have;everyone deaf or hard of hearing with additional needs have [MASK].;autism;0.11187020689249039;everyone deaf or hard of hearing with additional needs have autism.;disabilities;0.08493536710739136;everyone deaf or hard of hearing with additional needs have disabilities.;dementia;0.06416451185941696;everyone deaf or hard of hearing with additional needs have dementia.
everyone deaf or hard of hearing with additional needs;MS;MS;non;R;;P;to instruct;HassanSaad;instruct;everyone deaf or hard of hearing with additional needs instruct [MASK].;##s;0.08385048806667328;everyone deaf or hard of hearing with additional needs instructs.;##ive;0.0575421117246151;everyone deaf or hard of hearing with additional needs instructive.;them;0.0512085035443306;everyone deaf or hard of hearing with additional needs instruct them.
everyone deaf or hard of hearing with additional needs;MS;MS;non;R;;P;to guide;HassanSaad;guide;everyone deaf or hard of hearing with additional needs guide [MASK].;you;0.07707750797271729;everyone deaf or hard of hearing with additional needs guide you.;them;0.055320557206869125;everyone deaf or hard of hearing with additional needs guide them.;us;0.04104708880186081;everyone deaf or hard of hearing with additional needs guide us.
everyone deaf or hard of hearing with additional needs;MS;MS;non;R;;P;to perceive;HassanSaad;perceive;everyone deaf or hard of hearing with additional needs perceive [MASK].;this;0.3362649381160736;everyone deaf or hard of hearing with additional needs perceive this.;it;0.11231692880392075;everyone deaf or hard of hearing with additional needs perceive it.;##s;0.11042838543653488;everyone deaf or hard of hearing with additional needs perceives.
everyone deaf or hard of hearing with additional needs;MS;MS;non;R;;P;to supervise;HassanSaad;supervise;everyone deaf or hard of hearing with additional needs supervise [MASK].;##s;0.8935722708702087;everyone deaf or hard of hearing with additional needs supervises.;them;0.010281726717948914;everyone deaf or hard of hearing with additional needs supervise them.;him;0.0058685955591499805;everyone deaf or hard of hearing with additional needs supervise him.
everyone deaf or hard of hearing with additional needs;MS;MS;non;R;;P;to do;HassanSaad;do;everyone deaf or hard of hearing with additional needs do [MASK].;so;0.30256450176239014;everyone deaf or hard of hearing with additional needs do so.;not;0.18372303247451782;everyone deaf or hard of hearing with additional needs do not.;this;0.1034725084900856;everyone deaf or hard of hearing with additional needs do this.
everyone deaf or hard of hearing with additional needs;MS;MS;non;R;;P;to produce;HassanSaad;produce;everyone deaf or hard of hearing with additional needs produce [MASK].;problems;0.0698210671544075;everyone deaf or hard of hearing with additional needs produce problems.;deaf;0.06895124912261963;everyone deaf or hard of hearing with additional needs produce deaf.;aids;0.061041709035634995;everyone deaf or hard of hearing with additional needs produce aids.
everyone deaf or hard of hearing with additional needs;MS;MS;non;R;;P;to feel;HassanSaad;feel;everyone deaf or hard of hearing with additional needs feel [MASK].;welcome;0.23502381145954132;everyone deaf or hard of hearing with additional needs feel welcome.;comfortable;0.06921308487653732;everyone deaf or hard of hearing with additional needs feel comfortable.;safe;0.058501046150922775;everyone deaf or hard of hearing with additional needs feel safe.
everyone deaf or hard of hearing with additional needs;MS;MS;non;R;;P;to teache;HassanSaad;teache;everyone deaf or hard of hearing with additional needs teache [MASK].;it;0.027060318738222122;everyone deaf or hard of hearing with additional needs teache it.;this;0.021803608164191246;everyone deaf or hard of hearing with additional needs teache this.;more;0.01951707899570465;everyone deaf or hard of hearing with additional needs teache more.
everyone deaf or hard of hearing with additional needs;MS;MS;non;R;;P;to lead;HassanSaad;lead;everyone deaf or hard of hearing with additional needs lead [MASK].;to;0.035516101866960526;everyone deaf or hard of hearing with additional needs lead to.;in;0.033665116876363754;everyone deaf or hard of hearing with additional needs lead in.;problems;0.024326222017407417;everyone deaf or hard of hearing with additional needs lead problems.
everyone deaf or hard of hearing with additional needs;MS;MS;non;R;;P;to advise;HassanSaad;advise;everyone deaf or hard of hearing with additional needs advise [MASK].;this;0.12317633628845215;everyone deaf or hard of hearing with additional needs advise this.;it;0.05620652809739113;everyone deaf or hard of hearing with additional needs advise it.;me;0.052803464233875275;everyone deaf or hard of hearing with additional needs advise me.
everybody abnormal hearing;MS;MS;non;NR;;P;to innovate;HassanSaad;innovate;everybody abnormal hearing innovate [MASK].;today;0.16636505722999573;everybody abnormal hearing innovate today.;now;0.0695936307311058;everybody abnormal hearing innovate now.;again;0.030240921303629875;everybody abnormal hearing innovate again.
everybody abnormal hearing;MS;MS;non;NR;;P;to develop;HassanSaad;develop;everybody abnormal hearing develop [MASK].;##s;0.21259471774101257;everybody abnormal hearing develops.;##ers;0.04031014069914818;everybody abnormal hearing developers.;problems;0.031512562185525894;everybody abnormal hearing develop problems.
everybody abnormal hearing;MS;MS;non;NR;;P;to manage;HassanSaad;manage;everybody abnormal hearing manage [MASK].;##s;0.11758993566036224;everybody abnormal hearing manages.;it;0.10080249607563019;everybody abnormal hearing manage it.;well;0.0418936051428318;everybody abnormal hearing manage well.
everybody abnormal hearing;MS;MS;non;NR;;P;to have;HassanSaad;have;everybody abnormal hearing have [MASK].;problems;0.1179494708776474;everybody abnormal hearing have problems.;died;0.043835896998643875;everybody abnormal hearing have died.;it;0.03862852603197098;everybody abnormal hearing have it.
everybody abnormal hearing;MS;MS;non;NR;;P;to instruct;HassanSaad;instruct;everybody abnormal hearing instruct [MASK].;##s;0.5303966403007507;everybody abnormal hearing instructs.;##ive;0.1631062775850296;everybody abnormal hearing instructive.;me;0.03216574713587761;everybody abnormal hearing instruct me.
everybody abnormal hearing;MS;MS;non;NR;;P;to guide;HassanSaad;guide;everybody abnormal hearing guide [MASK].;.;0.024647587910294533;everybody abnormal hearing guide..;you;0.02434385195374489;everybody abnormal hearing guide you.;book;0.024245962500572205;everybody abnormal hearing guide book.
everybody abnormal hearing;MS;MS;non;NR;;P;to perceive;HassanSaad;perceive;everybody abnormal hearing perceive [MASK].;##s;0.8030253648757935;everybody abnormal hearing perceives.;it;0.0184291061013937;everybody abnormal hearing perceive it.;this;0.014815349131822586;everybody abnormal hearing perceive this.
everybody abnormal hearing;MS;MS;non;NR;;P;to supervise;HassanSaad;supervise;everybody abnormal hearing supervise [MASK].;##s;0.9814385771751404;everybody abnormal hearing supervises.;them;0.0009941724129021168;everybody abnormal hearing supervise them.;him;0.0009603484068065882;everybody abnormal hearing supervise him.
everybody abnormal hearing;MS;MS;non;NR;;P;to do;HassanSaad;do;everybody abnormal hearing do [MASK].;it;0.25872188806533813;everybody abnormal hearing do it.;not;0.221319779753685;everybody abnormal hearing do not.;this;0.07389912009239197;everybody abnormal hearing do this.
everybody abnormal hearing;MS;MS;non;NR;;P;to produce;HassanSaad;produce;everybody abnormal hearing produce [MASK].;problems;0.13600189983844757;everybody abnormal hearing produce problems.;disease;0.02389325015246868;everybody abnormal hearing produce disease.;pain;0.02281101793050766;everybody abnormal hearing produce pain.
everybody abnormal hearing;MS;MS;non;NR;;P;to feel;HassanSaad;feel;everybody abnormal hearing feel [MASK].;good;0.11314814537763596;everybody abnormal hearing feel good.;better;0.09242900460958481;everybody abnormal hearing feel better.;it;0.03558816388249397;everybody abnormal hearing feel it.
everybody abnormal hearing;MS;MS;non;NR;;P;to teache;HassanSaad;teache;everybody abnormal hearing teache [MASK].;.;0.018846893683075905;everybody abnormal hearing teache..;t;0.018030783161520958;everybody abnormal hearing teache t.;it;0.015568926930427551;everybody abnormal hearing teache it.
everybody abnormal hearing;MS;MS;non;NR;;P;to lead;HassanSaad;lead;everybody abnormal hearing lead [MASK].;me;0.040123410522937775;everybody abnormal hearing lead me.;in;0.03553428873419762;everybody abnormal hearing lead in.;up;0.034915853291749954;everybody abnormal hearing lead up.
everybody abnormal hearing;MS;MS;non;NR;;P;to advise;HassanSaad;advise;everybody abnormal hearing advise [MASK].;you;0.11888653039932251;everybody abnormal hearing advise you.;me;0.06597152352333069;everybody abnormal hearing advise me.;##s;0.048499129712581635;everybody abnormal hearing advises.
everybody atypical hearing;MS;MS;non;R;;P;to innovate;HassanSaad;innovate;everybody atypical hearing innovate [MASK].;today;0.08707766234874725;everybody atypical hearing innovate today.;now;0.049157511442899704;everybody atypical hearing innovate now.;it;0.03568517416715622;everybody atypical hearing innovate it.
everybody atypical hearing;MS;MS;non;R;;P;to develop;HassanSaad;develop;everybody atypical hearing develop [MASK].;##s;0.12694157660007477;everybody atypical hearing develops.;##ers;0.056612126529216766;everybody atypical hearing developers.;it;0.04169121012091637;everybody atypical hearing develop it.
everybody atypical hearing;MS;MS;non;R;;P;to manage;HassanSaad;manage;everybody atypical hearing manage [MASK].;##s;0.15262484550476074;everybody atypical hearing manages.;it;0.1284969002008438;everybody atypical hearing manage it.;##able;0.08352693915367126;everybody atypical hearing manageable.
everybody atypical hearing;MS;MS;non;R;;P;to have;HassanSaad;have;everybody atypical hearing have [MASK].;problems;0.11243251711130142;everybody atypical hearing have problems.;died;0.08462709933519363;everybody atypical hearing have died.;ears;0.0670236125588417;everybody atypical hearing have ears.
everybody atypical hearing;MS;MS;non;R;;P;to instruct;HassanSaad;instruct;everybody atypical hearing instruct [MASK].;##ive;0.39859282970428467;everybody atypical hearing instructive.;##s;0.28181859850883484;everybody atypical hearing instructs.;me;0.0331408716738224;everybody atypical hearing instruct me.
everybody atypical hearing;MS;MS;non;R;;P;to guide;HassanSaad;guide;everybody atypical hearing guide [MASK].;says;0.036842864006757736;everybody atypical hearing guide says.;me;0.031247863546013832;everybody atypical hearing guide me.;said;0.02355947159230709;everybody atypical hearing guide said.
everybody atypical hearing;MS;MS;non;R;;P;to perceive;HassanSaad;perceive;everybody atypical hearing perceive [MASK].;##s;0.8485946655273438;everybody atypical hearing perceives.;it;0.018734779208898544;everybody atypical hearing perceive it.;this;0.014513334259390831;everybody atypical hearing perceive this.
everybody atypical hearing;MS;MS;non;R;;P;to supervise;HassanSaad;supervise;everybody atypical hearing supervise [MASK].;##s;0.9736663699150085;everybody atypical hearing supervises.;him;0.002529768506065011;everybody atypical hearing supervise him.;them;0.0020189047791063786;everybody atypical hearing supervise them.
everybody atypical hearing;MS;MS;non;R;;P;to do;HassanSaad;do;everybody atypical hearing do [MASK].;it;0.27281123399734497;everybody atypical hearing do it.;not;0.16768012940883636;everybody atypical hearing do not.;that;0.08099345117807388;everybody atypical hearing do that.
everybody atypical hearing;MS;MS;non;R;;P;to produce;HassanSaad;produce;everybody atypical hearing produce [MASK].;sounds;0.05131387338042259;everybody atypical hearing produce sounds.;sound;0.045362960547208786;everybody atypical hearing produce sound.;problems;0.042383331805467606;everybody atypical hearing produce problems.
everybody atypical hearing;MS;MS;non;R;;P;to feel;HassanSaad;feel;everybody atypical hearing feel [MASK].;good;0.14786411821842194;everybody atypical hearing feel good.;better;0.10168912261724472;everybody atypical hearing feel better.;it;0.03598149120807648;everybody atypical hearing feel it.
everybody atypical hearing;MS;MS;non;R;;P;to teache;HassanSaad;teache;everybody atypical hearing teache [MASK].;);0.035477571189403534;everybody atypical hearing teache ).;.;0.023107148706912994;everybody atypical hearing teache..;"""";0.015833863988518715;"everybody atypical hearing teache ""."
everybody atypical hearing;MS;MS;non;R;;P;to lead;HassanSaad;lead;everybody atypical hearing lead [MASK].;up;0.047313984483480453;everybody atypical hearing lead up.;in;0.037410885095596313;everybody atypical hearing lead in.;me;0.02755127102136612;everybody atypical hearing lead me.
everybody atypical hearing;MS;MS;non;R;;P;to advise;HassanSaad;advise;everybody atypical hearing advise [MASK].;me;0.10407943278551102;everybody atypical hearing advise me.;you;0.07624110579490662;everybody atypical hearing advise you.;##s;0.05535799264907837;everybody atypical hearing advises.
everybody deaf and hard of hearing;MS;MS;non;R;;P;to innovate;HassanSaad;innovate;everybody deaf and hard of hearing innovate [MASK].;today;0.2156243473291397;everybody deaf and hard of hearing innovate today.;here;0.04965673014521599;everybody deaf and hard of hearing innovate here.;now;0.04162830859422684;everybody deaf and hard of hearing innovate now.
everybody deaf and hard of hearing;MS;MS;non;R;;P;to develop;HassanSaad;develop;everybody deaf and hard of hearing develop [MASK].;aids;0.10186827182769775;everybody deaf and hard of hearing develop aids.;disabilities;0.08266854286193848;everybody deaf and hard of hearing develop disabilities.;deaf;0.07169194519519806;everybody deaf and hard of hearing develop deaf.
everybody deaf and hard of hearing;MS;MS;non;R;;P;to manage;HassanSaad;manage;everybody deaf and hard of hearing manage [MASK].;it;0.204603910446167;everybody deaf and hard of hearing manage it.;well;0.15342286229133606;everybody deaf and hard of hearing manage well.;this;0.07361787557601929;everybody deaf and hard of hearing manage this.
everybody deaf and hard of hearing;MS;MS;non;R;;P;to have;HassanSaad;have;everybody deaf and hard of hearing have [MASK].;died;0.10350420325994492;everybody deaf and hard of hearing have died.;aids;0.05191139504313469;everybody deaf and hard of hearing have aids.;children;0.045409467071294785;everybody deaf and hard of hearing have children.
everybody deaf and hard of hearing;MS;MS;non;R;;P;to instruct;HassanSaad;instruct;everybody deaf and hard of hearing instruct [MASK].;##s;0.39284688234329224;everybody deaf and hard of hearing instructs.;them;0.05998760461807251;everybody deaf and hard of hearing instruct them.;me;0.04750390723347664;everybody deaf and hard of hearing instruct me.
everybody deaf and hard of hearing;MS;MS;non;R;;P;to guide;HassanSaad;guide;everybody deaf and hard of hearing guide [MASK].;me;0.10420043766498566;everybody deaf and hard of hearing guide me.;you;0.07698896527290344;everybody deaf and hard of hearing guide you.;them;0.06579891592264175;everybody deaf and hard of hearing guide them.
everybody deaf and hard of hearing;MS;MS;non;R;;P;to perceive;HassanSaad;perceive;everybody deaf and hard of hearing perceive [MASK].;##s;0.5684793591499329;everybody deaf and hard of hearing perceives.;this;0.10771727561950684;everybody deaf and hard of hearing perceive this.;it;0.053432855755090714;everybody deaf and hard of hearing perceive it.
everybody deaf and hard of hearing;MS;MS;non;R;;P;to supervise;HassanSaad;supervise;everybody deaf and hard of hearing supervise [MASK].;##s;0.9618061780929565;everybody deaf and hard of hearing supervises.;him;0.004081420134752989;everybody deaf and hard of hearing supervise him.;them;0.00392652302980423;everybody deaf and hard of hearing supervise them.
everybody deaf and hard of hearing;MS;MS;non;R;;P;to do;HassanSaad;do;everybody deaf and hard of hearing do [MASK].;it;0.32836735248565674;everybody deaf and hard of hearing do it.;not;0.16061142086982727;everybody deaf and hard of hearing do not.;so;0.0916537195444107;everybody deaf and hard of hearing do so.
everybody deaf and hard of hearing;MS;MS;non;R;;P;to produce;HassanSaad;produce;everybody deaf and hard of hearing produce [MASK].;aids;0.06285681575536728;everybody deaf and hard of hearing produce aids.;deaf;0.04304158315062523;everybody deaf and hard of hearing produce deaf.;disease;0.032492496073246;everybody deaf and hard of hearing produce disease.
everybody deaf and hard of hearing;MS;MS;non;R;;P;to feel;HassanSaad;feel;everybody deaf and hard of hearing feel [MASK].;good;0.07240686565637589;everybody deaf and hard of hearing feel good.;it;0.07147422432899475;everybody deaf and hard of hearing feel it.;better;0.06447964161634445;everybody deaf and hard of hearing feel better.
everybody deaf and hard of hearing;MS;MS;non;R;;P;to teache;HassanSaad;teache;everybody deaf and hard of hearing teache [MASK].;it;0.03197157010436058;everybody deaf and hard of hearing teache it.;today;0.025439662858843803;everybody deaf and hard of hearing teache today.;school;0.016128620132803917;everybody deaf and hard of hearing teache school.
everybody deaf and hard of hearing;MS;MS;non;R;;P;to lead;HassanSaad;lead;everybody deaf and hard of hearing lead [MASK].;me;0.06388981640338898;everybody deaf and hard of hearing lead me.;up;0.04414701834321022;everybody deaf and hard of hearing lead up.;on;0.038217172026634216;everybody deaf and hard of hearing lead on.
everybody deaf and hard of hearing;MS;MS;non;R;;P;to advise;HassanSaad;advise;everybody deaf and hard of hearing advise [MASK].;me;0.12146227061748505;everybody deaf and hard of hearing advise me.;you;0.1069801077246666;everybody deaf and hard of hearing advise you.;it;0.06801211088895798;everybody deaf and hard of hearing advise it.
everybody deaf or hard of hearing;MS;MS;non;R;;P;to innovate;HassanSaad;innovate;everybody deaf or hard of hearing innovate [MASK].;today;0.20313535630702972;everybody deaf or hard of hearing innovate today.;now;0.047307088971138;everybody deaf or hard of hearing innovate now.;here;0.042058780789375305;everybody deaf or hard of hearing innovate here.
everybody deaf or hard of hearing;MS;MS;non;R;;P;to develop;HassanSaad;develop;everybody deaf or hard of hearing develop [MASK].;disabilities;0.12062499672174454;everybody deaf or hard of hearing develop disabilities.;aids;0.09636075794696808;everybody deaf or hard of hearing develop aids.;dementia;0.09344202280044556;everybody deaf or hard of hearing develop dementia.
everybody deaf or hard of hearing;MS;MS;non;R;;P;to manage;HassanSaad;manage;everybody deaf or hard of hearing manage [MASK].;it;0.16004478931427002;everybody deaf or hard of hearing manage it.;##s;0.1269068568944931;everybody deaf or hard of hearing manages.;well;0.07969912886619568;everybody deaf or hard of hearing manage well.
everybody deaf or hard of hearing;MS;MS;non;R;;P;to have;HassanSaad;have;everybody deaf or hard of hearing have [MASK].;disabilities;0.07660572230815887;everybody deaf or hard of hearing have disabilities.;problems;0.05857035517692566;everybody deaf or hard of hearing have problems.;ears;0.05655219405889511;everybody deaf or hard of hearing have ears.
everybody deaf or hard of hearing;MS;MS;non;R;;P;to instruct;HassanSaad;instruct;everybody deaf or hard of hearing instruct [MASK].;##s;0.5680858492851257;everybody deaf or hard of hearing instructs.;##ive;0.034900642931461334;everybody deaf or hard of hearing instructive.;them;0.03035959042608738;everybody deaf or hard of hearing instruct them.
everybody deaf or hard of hearing;MS;MS;non;R;;P;to guide;HassanSaad;guide;everybody deaf or hard of hearing guide [MASK].;you;0.0851190835237503;everybody deaf or hard of hearing guide you.;me;0.06711413711309433;everybody deaf or hard of hearing guide me.;them;0.03783770278096199;everybody deaf or hard of hearing guide them.
everybody deaf or hard of hearing;MS;MS;non;R;;P;to perceive;HassanSaad;perceive;everybody deaf or hard of hearing perceive [MASK].;##s;0.7396156191825867;everybody deaf or hard of hearing perceives.;this;0.057116854935884476;everybody deaf or hard of hearing perceive this.;it;0.02523200400173664;everybody deaf or hard of hearing perceive it.
everybody deaf or hard of hearing;MS;MS;non;R;;P;to supervise;HassanSaad;supervise;everybody deaf or hard of hearing supervise [MASK].;##s;0.9843931794166565;everybody deaf or hard of hearing supervises.;him;0.001236721291206777;everybody deaf or hard of hearing supervise him.;them;0.001173699158243835;everybody deaf or hard of hearing supervise them.
everybody deaf or hard of hearing;MS;MS;non;R;;P;to do;HassanSaad;do;everybody deaf or hard of hearing do [MASK].;it;0.34439632296562195;everybody deaf or hard of hearing do it.;not;0.16244100034236908;everybody deaf or hard of hearing do not.;so;0.11705789715051651;everybody deaf or hard of hearing do so.
everybody deaf or hard of hearing;MS;MS;non;R;;P;to produce;HassanSaad;produce;everybody deaf or hard of hearing produce [MASK].;aids;0.0449780598282814;everybody deaf or hard of hearing produce aids.;deaf;0.04125407710671425;everybody deaf or hard of hearing produce deaf.;problems;0.040588393807411194;everybody deaf or hard of hearing produce problems.
everybody deaf or hard of hearing;MS;MS;non;R;;P;to feel;HassanSaad;feel;everybody deaf or hard of hearing feel [MASK].;good;0.0694628357887268;everybody deaf or hard of hearing feel good.;better;0.06173558533191681;everybody deaf or hard of hearing feel better.;it;0.05931846424937248;everybody deaf or hard of hearing feel it.
everybody deaf or hard of hearing;MS;MS;non;R;;P;to teache;HassanSaad;teache;everybody deaf or hard of hearing teache [MASK].;it;0.0322570875287056;everybody deaf or hard of hearing teache it.;today;0.023052683100104332;everybody deaf or hard of hearing teache today.;school;0.018219050019979477;everybody deaf or hard of hearing teache school.
everybody deaf or hard of hearing;MS;MS;non;R;;P;to lead;HassanSaad;lead;everybody deaf or hard of hearing lead [MASK].;up;0.0413229838013649;everybody deaf or hard of hearing lead up.;away;0.031160887330770493;everybody deaf or hard of hearing lead away.;on;0.026854831725358963;everybody deaf or hard of hearing lead on.
everybody deaf or hard of hearing;MS;MS;non;R;;P;to advise;HassanSaad;advise;everybody deaf or hard of hearing advise [MASK].;you;0.1344730705022812;everybody deaf or hard of hearing advise you.;me;0.1037023589015007;everybody deaf or hard of hearing advise me.;it;0.0506519079208374;everybody deaf or hard of hearing advise it.
everybody deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to innovate;HassanSaad;innovate;everybody deaf and hard of hearing with additional needs innovate [MASK].;today;0.11717020720243454;everybody deaf and hard of hearing with additional needs innovate today.;here;0.05511410906910896;everybody deaf and hard of hearing with additional needs innovate here.;it;0.0443776398897171;everybody deaf and hard of hearing with additional needs innovate it.
everybody deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to develop;HassanSaad;develop;everybody deaf and hard of hearing with additional needs develop [MASK].;aids;0.08742199838161469;everybody deaf and hard of hearing with additional needs develop aids.;disabilities;0.05595461279153824;everybody deaf and hard of hearing with additional needs develop disabilities.;it;0.05352374538779259;everybody deaf and hard of hearing with additional needs develop it.
everybody deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to manage;HassanSaad;manage;everybody deaf and hard of hearing with additional needs manage [MASK].;it;0.19738157093524933;everybody deaf and hard of hearing with additional needs manage it.;this;0.13900300860404968;everybody deaf and hard of hearing with additional needs manage this.;well;0.09253832697868347;everybody deaf and hard of hearing with additional needs manage well.
everybody deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to have;HassanSaad;have;everybody deaf and hard of hearing with additional needs have [MASK].;autism;0.0716475248336792;everybody deaf and hard of hearing with additional needs have autism.;dementia;0.0579247921705246;everybody deaf and hard of hearing with additional needs have dementia.;disabilities;0.047502949833869934;everybody deaf and hard of hearing with additional needs have disabilities.
everybody deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to instruct;HassanSaad;instruct;everybody deaf and hard of hearing with additional needs instruct [MASK].;##ive;0.08797525614500046;everybody deaf and hard of hearing with additional needs instructive.;them;0.06611059606075287;everybody deaf and hard of hearing with additional needs instruct them.;me;0.05423462763428688;everybody deaf and hard of hearing with additional needs instruct me.
everybody deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to guide;HassanSaad;guide;everybody deaf and hard of hearing with additional needs guide [MASK].;you;0.0705418735742569;everybody deaf and hard of hearing with additional needs guide you.;them;0.06098349764943123;everybody deaf and hard of hearing with additional needs guide them.;me;0.04722607135772705;everybody deaf and hard of hearing with additional needs guide me.
everybody deaf and hard of hearing with additional needs;MS;MS;non;R;;P;to perceive;HassanSaad;perceive;everybody deaf and hard of hearing with additional needs perceive [MASK].;this;0.3034067451953888;everybody deaf and hard of hearing with additional needs perceive this.;it;0.1642163246870041;everybody deaf and hard of hearing with additional needs perceive it.;##s;0.051998235285282135;everybody deaf and hard of hearing with additional needs perceives.
